EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
18SN19970924, A97, 14, 1, 1, 1, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   3791.4,  -0.2652,  34.9556, 2,  34.9543, 2,    284.7, 2,    283.5, 2,    13.57, 2,    14.65, 2,     0.01, 2,     1.06, 2,    0.110, 2,    0.080, 2,    0.000, 2,    0.920, 2,   2156.8, 2,   2342.9, 3,  -0.5153
18SN19970924, A97, 15, 1, 36, 36, 2, 19971012, 0053, 75.3233, -144.1842, 3761,     14.7,  -1.5060,  27.6562, 2,  27.5787, 2,    400.0, 2,    396.5, 2,     3.15, 2,     0.09, 2,     0.00, 2,     0.66, 2,    7.610, 2,    3.980, 2,    0.500, 2,    9.090, 2,   1840.4, 2,   1968.4, 2,  -1.5061
18SN19970924, A97, 15, 1, 35, 35, 2, 19971012, 0053, 75.3233, -144.1842, 3761,     29.7,  -1.3147,  28.4491, 2,  27.9152, 2,    388.5, 2,    401.1, 2,     3.34, 2,     0.09, 2,     0.00, 2,     0.67, 2,    7.960, 2,    4.000, 2,    0.460, 2,   11.520, 2,   1887.2, 2,   2008.8, 2,  -1.3151
18SN19970924, A97, 15, 1, 34, 34, 2, 19971012, 0053, 75.3233, -144.1842, 3761,     49.8,  -0.8841,  30.2531, 2,  30.2482, 2,    400.3, 2,    402.3, 2,     3.52, 2,     0.06, 2,     0.03, 2,     0.76, 2,    7.130, 2,    3.560, 2,    0.430, 2,    9.770, 2,   2000.1, 2,   2150.2, 2,  -0.8850
18SN19970924, A97, 15, 1, 33, 33, 2, 19971012, 0053, 75.3233, -144.1842, 3761,     69.9,  -0.9122,  31.6515, 2,  31.6513, 2,    388.8, 2,    368.4, 2,    11.27, 2,     3.96, 2,     0.01, 2,     1.11, 2,    6.410, 2,    3.130, 2,    0.280, 2,    9.180, 2,   2086.7, 2,   2219.4, 2,  -0.9138
18SN19970924, A97, 15, 1, 32, 32, 2, 19971012, 0053, 75.3233, -144.1842, 3761,     90.2,  -1.2843,  32.2134, 2,  32.2268, 2,    345.1, 2,    321.9, 2,    21.78, 2,     9.88, 2,     0.01, 2,     1.50, 2,    5.390, 2,    2.750, 2,    0.240, 2,    9.240, 2,   2140.6, 2,   2238.5, 2,  -1.2861
18SN19970924, A97, 15, 1, 31, 31, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    110.5,  -1.3799,  32.4942, 2,  32.4813, 2,    309.6, 2,    303.8, 2,    27.18, 2,    12.26, 2,     0.01, 2,     1.66, 2,    5.280, 2,    2.600, 2,    0.220, 2,    9.470, 2,   2166.9, 2,   2244.4, 2,  -1.3821
18SN19970924, A97, 15, 1, 30, 30, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    130.4,  -1.4515,  32.7043, 2,  32.6995, 2,    296.6, 2,    292.5, 2,    31.14, 2,    13.86, 2,     0.01, 2,     1.77, 2,    4.720, 2,    2.440, 2,    0.230, 2,    6.800, 2,   2185.1, 2,   2253.8, 2,  -1.4541
18SN19970924, A97, 15, 1, 29, 29, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    150.7,  -1.5069,  32.8793, 2,  32.8861, 2,    288.7, 2,    289.3, 2,    33.98, 2,    14.73, 2,     0.01, 2,     1.81, 2,    4.800, 2,    2.380, 2,    0.210, 2,    8.080, 2,   2197.7, 2,   2261.6, 2,  -1.5099
18SN19970924, A97, 15, 1, 28, 28, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    171.0,  -1.5081,  33.0591, 2,  33.0895, 2,    285.7, 2,    283.1, 2,    33.96, 2,    15.16, 2,     0.01, 2,     1.81, 2,    4.540, 2,    2.210, 2,    0.200, 2,    6.280, 2,   2209.5, 2,   2265.8, 2,  -1.5116
18SN19970924, A97, 15, 1, 27, 27, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    191.1,  -1.4165,  33.3313, 2,  33.3811, 2,    276.0, 2,    273.1, 2,    33.83, 2,    15.74, 2,     0.01, 2,     1.80, 2,    4.150, 2,    2.200, 2,    0.170, 2,    7.570, 2,   2219.4, 2,   2281.7, 2,  -1.4207
18SN19970924, A97, 15, 1, 26, 26, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    211.5,  -1.2220,  33.7452, 2,  33.8258, 2,    266.8, 2,    262.9, 2,    30.13, 2,    15.49, 2,     0.01, 2,     1.63, 2,    3.650, 2,    1.730, 2,    0.150, 2,    4.520, 2,   2213.9, 2,   2287.5, 2,  -1.2272
18SN19970924, A97, 15, 1, 25, 25, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    231.6,  -0.9706,  34.1719, 2,  34.1782, 2,    260.4, 2,    267.7, 2,    20.20, 2,    13.55, 2,     0.01, 2,     1.25, 2,    3.540, 2,    1.630, 2,    0.110, 2,    4.640, 2,   2186.7, 2,   2278.1, 2,  -0.9771
18SN19970924, A97, 15, 1, 24, 24, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    256.7,  -0.6898,  34.4172, 2,  34.4171, 2,    270.0, 2,    282.3, 2,    11.71, 2,    11.85, 2,     0.01, 2,     0.96, 2,    3.860, 2,    1.850, 2,    0.140, 2,    5.140, 2,   2165.8, 2,   2283.4, 2,  -0.6978
18SN19970924, A97, 15, 1, 23, 23, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    281.5,  -0.3643,  34.5460, 2,  34.5440, 2,    278.7, 2,    284.3, 2,    10.06, 2,    11.89, 2,     0.01, 2,     0.91, 2,    3.580, 2,    1.720, 2,    0.110, 2,    5.610, 2,   2156.5, 2,   2277.4, 2,  -0.3739
18SN19970924, A97, 15, 1, 22, 22, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    312.0,  -0.0266,  34.6586, 2,  34.6601, 2,    278.2, 2,    283.5, 2,     9.63, 2,    12.37, 2,     0.01, 2,     0.92, 2,    3.210, 2,    1.590, 2,    0.110, 2,    4.790, 2,   2155.8, 2,   2284.4, 2,  -0.0384
18SN19970924, A97, 15, 1, 21, 21, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    353.1,   0.2498,  34.7424, 2,  34.7458, 2,    285.6, 2,    288.5, 2,     8.29, 2,    12.42, 2,     0.01, 2,     0.89, 2,    3.470, 2,    1.660, 2,    0.130, 2,    4.840, 2,   2149.6, 2,   2280.8, 2,   0.2355
18SN19970924, A97, 15, 1, 20, 20, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    393.5,   0.3703,  34.7846, 2,  34.7857, 2,    291.2, 2,    290.8, 2,     7.56, 2,    12.47, 2,     0.01, 2,     0.89, 2,    3.540, 2,    1.620, 2,    0.120, 2,    5.090, 2,   2147.8, 2,   2286.5, 2,   0.3538
18SN19970924, A97, 15, 1, 19, 19, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    433.6,   0.3983,  34.8051, 2,  34.8050, 2,    293.8, 2,    294.1, 2,     6.73, 2,    12.37, 2,     0.01, 2,     0.87, 2,    3.120, 2,    1.540, 2,    0.080, 2,    5.460, 2,   2145.2, 2,   2296.3, 2,   0.3798
18SN19970924, A97, 15, 1, 18, 18, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    483.8,   0.4430,  34.8294, 2,  34.8276, 2,    296.8, 2,    295.3, 2,     6.71, 2,    12.47, 2,     0.00, 2,     0.87, 2,    2.930, 2,    1.390, 2,    0.090, 2,    4.770, 2,   2143.0, 2,   2290.2, 2,   0.4219
18SN19970924, A97, 15, 1, 17, 17, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    534.3,   0.4269,  34.8401, 2,  34.8406, 2,    297.6, 2,    294.7, 2,     6.90, 2,    12.62, 2,     0.00, 2,     0.88, 2,    2.450, 2,    1.200, 2,    0.050, 2,    4.150, 2,   2144.8, 2,   2294.0, 2,   0.4035
18SN19970924, A97, 15, 1, 16, 16, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    600.2,   0.4113,  34.8570, 2,  34.8526, 2,    295.5, 2,    294.1, 2,     7.19, 2,    12.80, 2,     0.01, 2,     0.89, 2,    2.040, 2,    0.960, 2,    0.060, 2,    3.900, 2,   2144.3, 2,   2301.6, 3,   0.3847
18SN19970924, A97, 15, 1, 15, 15, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    686.3,   0.3234,  34.8664, 2,  34.8679, 2,    298.8, 2,    295.9, 2,     7.17, 2,    12.75, 2,     0.01, 2,     0.89, 2,    1.840, 2,    0.900, 2,    0.040, 2,    3.930, 2,   2142.3, 2,   2297.9, 3,   0.2929
18SN19970924, A97, 15, 1, 14, 14, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    792.6,   0.1838,  34.8751, 2,  34.8750, 2,    300.6, 2,    298.4, 2,     7.05, 2,    12.71, 2,     0.01, 2,     0.89, 2,    1.820, 2,    0.880, 2,    0.070, 2,    3.260, 2,   2144.9, 2,   2291.8, 2,   0.1488
18SN19970924, A97, 15, 1, 13, 13, 2, 19971012, 0053, 75.3233, -144.1842, 3761,    969.5,   0.0001,  34.8881, 2,  34.8844, 2,    300.6, 2,    299.7, 2,     7.24, 2,    12.75, 2,     0.01, 2,     0.90, 2,    1.380, 2,    0.790, 2,    0.030, 2,    3.100, 2,   2144.1, 2,   2299.0, 2,  -0.0428
18SN19970924, A97, 15, 1, 12, 12, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   1171.6,  -0.1593,  34.9003, 2,  34.9004, 2,    298.3, 2,    300.5, 2,     7.63, 2,    12.90, 2,     0.01, 2,     0.92, 2,    1.100, 2,    0.480, 2,    0.000, 2,    2.670, 2,   2143.3, 2,   2296.5, 2,  -0.2118
18SN19970924, A97, 15, 1, 11, 11, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   1425.2,  -0.2848,  34.9164, 2,  34.9149, 2,    297.2, 2,    299.5, 2,     8.43, 2,    13.33, 2,     0.01, 2,     0.94, 2,    0.500, 2,    0.210, 2,    0.000, 2,    2.250, 2,   2143.1, 2,   2300.5, 2,  -0.3505
18SN19970924, A97, 15, 1, 10, 10, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   1678.7,  -0.3805,  34.9297, 2,  34.9295, 2,    296.5, 2,    296.9, 2,     9.43, 2,    13.77, 2,     0.01, 2,     0.97, 2,    0.290, 2,    0.190, 2,    0.000, 2,    2.150, 2,   2141.2, 3,   2302.3, 2,  -0.4604
18SN19970924, A97, 15, 1, 9, 9, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   1932.4,  -0.4152,  34.9404, 2,  34.9401, 2,    290.0, 2,    293.2, 2,    10.74, 2,    14.20, 2,     0.01, 2,     1.00, 2,    0.150, 2,    0.120, 2,    0.000, 2,    1.830, 2,   2147.0, 2,   2300.7, 2,  -0.5109
18SN19970924, A97, 15, 1, 8, 8, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   2084.4,  -0.4143,  34.9444, 2,  34.9453, 2,    286.6, 2,    290.7, 2,    11.34, 2,    14.34, 2,     0.01, 2,     1.01, 2,    0.240, 2,    0.130, 2,    0.000, 2,    1.880, 2,   2140.6, 3,   2334.3, 4,  -0.5202
18SN19970924, A97, 15, 1, 7, 7, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   2339.2,  -0.4005,  34.9502, 2,  34.9514, 2,    280.2, 2,    288.4, 2,    12.14, 2,    14.49, 2,     0.01, 2,     1.03, 2,    0.040, 2,    0.000, 2,    0.000, 2,    1.670, 2,   2148.1, 3,   2302.4, 2,  -0.5247
18SN19970924, A97, 15, 1, 6, 6, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   2596.3,  -0.3795,  34.9532, 2,  34.9541, 2,    278.7, 2,    286.7, 2,    12.63, 2,    14.64, 2,     0.00, 2,     1.04, 2,    0.060, 2,    0.050, 2,    0.000, 2,    2.020, 3,   2149.4, 2,   2306.7, 3,  -0.5234
18SN19970924, A97, 15, 1, 5, 5, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   2849.5,  -0.3510,  34.9555, 2,  34.9557, 2,    280.1, 2,    284.4, 2,    13.43, 2,    14.68, 2,     0.01, 2,     1.04, 2,    0.050, 2,    0.000, 2,    0.000, 2,    1.590, 2,   2153.0, 2,   2301.5, 2,  -0.5155
18SN19970924, A97, 15, 1, 4, 4, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   3155.3,  -0.3248,  34.9559, 2,  34.9559, 2,    279.8, 2,    284.5, 2,    13.31, 2,    14.68, 2,     0.00, 2,     1.04, 2,    0.290, 3,    0.060, 2,    0.000, 2,    1.853, 3,   2150.0, 2,   2305.7, 2,  -0.5155
18SN19970924, A97, 15, 1, 3, 3, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   3462.1,  -0.2972,  34.9560, 2,  34.9569, 2,    287.9, 2,    284.7, 2,    13.40, 2,    14.68, 2,     0.00, 2,     1.04, 2,    0.030, 2,    0.000, 2,    0.000, 2,    1.680, 2,   2155.1, 2,   2299.2, 3,  -0.5157
18SN19970924, A97, 15, 1, 2, 2, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   3666.8,  -0.2774,  34.9570, 2,  34.9571, 2,    287.2, 2,    284.7, 2,    13.38, 2,    14.68, 2,     0.00, 2,     1.04, 2,    0.060, 2,    0.030, 2,    0.000, 2,    1.390, 2,   2147.1, 3,   2303.6, 2,  -0.5153
18SN19970924, A97, 15, 1, 1, 1, 2, 19971012, 0053, 75.3233, -144.1842, 3761,   3830.6,  -0.2614,  34.9581, 2,  34.9565, 2,    289.9, 2,    285.0, 2,    13.36, 2,    14.68, 2,     0.00, 2,     1.04, 2,    0.080, 2,    0.000, 2,    0.000, 2,    1.580, 2,   2156.3, 2,   2376.0, 4,  -0.5153
18SN19970924, A97, 16, 1, 29, 29, 2, 19971015, 1700, 74.4997, -158.0200, 1478,      9.0,  -1.4518,  28.0694, 2,  28.0638, 2,    403.8, 2,    376.5, 2,     1.30, 2,     0.13, 2,     0.00, 2,     0.49, 2,    7.480, 2,    3.660, 2,    0.330, 2,    9.120, 2,   1886.8, 2,   2004.3, 2,  -1.4519
18SN19970924, A97, 16, 1, 28, 28, 2, 19971015, 1700, 74.4997, -158.0200, 1478,     24.2,  -0.6858,  30.5843, 2,  30.6242, 2,    398.4, 2,    399.3, 2,     4.61, 2,     0.14, 2,     0.03, 2,     0.78, 2,    7.080, 2,    3.370, 2,    0.250, 2,   10.840, 2,   2031.5, 2,   2182.0, 2,  -0.6863
18SN19970924, A97, 16, 1, 27, 27, 2, 19971015, 1700, 74.4997, -158.0200, 1478,     44.4,  -1.2633,  31.7786, 2,  31.8118, 2,    391.3, 2,    361.4, 2,    12.64, 2,     5.04, 2,     0.15, 2,     1.17, 2,    6.450, 2,    3.360, 2,    0.260, 2,   10.080, 2,   2115.5, 2,   2237.2, 2,  -1.2642
18SN19970924, A97, 16, 1, 26, 26, 2, 19971015, 1700, 74.4997, -158.0200, 1478,     64.6,  -1.4878,  32.3084, 2,  32.2800, 2,    359.4, 2,    331.8, 2,    23.30, 2,     9.96, 2,     0.04, 2,     1.46, 2,    6.730, 2,    3.270, 2,    0.250, 2,   12.070, 2,   2131.9, 2,   2224.2, 2,  -1.4890
18SN19970924, A97, 16, 1, 25, 25, 2, 19971015, 1700, 74.4997, -158.0200, 1478,     83.9,  -1.6962,  32.4822, 2,  32.4297, 2,    343.6, 2,    335.5, 2,    21.88, 2,     9.14, 2,     0.03, 2,     1.38, 2,    6.700, 2,    3.110, 2,    0.210, 2,   11.860, 2,   2169.5, 2,   2257.5, 2,  -1.6976
18SN19970924, A97, 16, 1, 24, 24, 2, 19971015, 1700, 74.4997, -158.0200, 1478,     95.9,  -1.7324,  32.5400, 2,  32.5021, 2,    336.3, 2,    336.1, 2,    21.87, 2,     9.19, 2,     0.03, 2,     1.39, 2,    5.490, 2,    2.060, 2,    0.170, 2,   11.790, 2,   2170.6, 2,   2265.9, 2,  -1.7340
18SN19970924, A97, 16, 1, 23, 23, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    108.6,  -1.6000,  32.5965, 2,  32.5490, 2,    340.0, 2,    335.1, 2,    21.66, 2,     9.50, 2,     0.05, 2,     1.41, 2,    6.800, 2,    3.270, 2,    0.260, 2,   12.250, 2,   2170.3, 2,   2262.5, 2,  -1.6020
18SN19970924, A97, 16, 1, 22, 22, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    127.7,  -1.4842,  32.6770, 2,  32.6448, 2,    335.4, 2,    335.4, 2,    20.33, 2,    10.14, 2,     0.19, 2,     1.50, 2,    6.790, 2,    3.390, 2,    0.250, 2,   11.490, 2,   2152.1, 2,   2252.3, 2,  -1.4867
18SN19970924, A97, 16, 1, 21, 21, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    151.5,  -1.6496,  32.7965, 2,  32.7671, 2,    317.7, 2,    329.3, 2,    28.28, 2,    12.30, 2,     0.07, 2,     1.66, 2,    6.900, 2,    3.130, 2,    0.210, 2,   12.090, 2,   2174.5, 2,   2252.9, 2,  -1.6524
18SN19970924, A97, 16, 1, 20, 20, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    177.8,  -1.7060,  32.9222, 2,  32.8945, 2,    299.1, 2,    319.5, 2,    41.17, 2,    16.63, 2,     0.12, 2,     1.92, 2,    7.140, 2,    3.530, 2,    0.260, 2,   11.190, 2,   2175.3, 2,   2242.7, 2,  -1.7093
18SN19970924, A97, 16, 1, 19, 19, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    197.5,  -1.6984,  33.0911, 2,  33.0676, 2,    303.9, 2,    328.7, 2,    40.76, 2,    15.70, 2,     0.02, 2,     1.84, 2,    7.350, 2,    3.670, 2,    0.250, 2,   10.360, 2,   2183.5, 2,   2261.8, 2,  -1.7022
18SN19970924, A97, 16, 1, 18, 18, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    219.8,  -1.6422,  33.2407, 2,  33.2105, 2,    316.9, 2,    336.0, 2,    38.12, 2,    14.88, 2,     0.02, 2,     1.77, 2,    7.400, 2,    3.630, 2,    0.250, 2,   11.610, 2,   2187.1, 2,   2276.1, 2,  -1.6467
18SN19970924, A97, 16, 1, 17, 17, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    247.5,  -0.9560,  34.1044, 2,  34.0912, 2,    284.1, 2,    261.6, 2,    24.99, 2,    14.48, 2,     0.01, 2,     1.42, 2,    3.690, 2,    1.850, 2,    0.090, 2,    4.660, 2,   2203.8, 2,   2285.9, 2,  -0.9630
18SN19970924, A97, 16, 1, 16, 16, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    273.1,  -0.7228,  34.4069, 2,  34.3832, 2,    279.3, 2,    273.5, 2,    14.61, 2,    12.48, 2,     0.01, 2,     1.05, 2,    3.820, 2,    1.843, 2,    0.103, 2,    5.480, 2,   2177.1, 2,   2289.1, 2,  -0.7312
18SN19970924, A97, 16, 1, 15, 15, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    298.4,  -0.2332,  34.5577, 2,  34.5481, 2,    282.0, 2,    287.1, 2,     9.15, 2,    11.60, 2,     0.01, 2,     0.88, 2,    4.360, 2,    2.060, 2,    0.080, 2,    5.300, 2,   2160.2, 2,   2286.4, 2,  -0.2439
18SN19970924, A97, 16, 1, 14, 14, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    334.1,   0.2398,  34.6884, 2,  34.6778, 2,    286.1, 2,    288.1, 2,     8.43, 2,    12.14, 2,     0.01, 2,     0.89, 2,    3.920, 2,    1.810, 2,    0.080, 2,    5.480, 2,   2156.0, 2,   2288.2, 2,   0.2264
18SN19970924, A97, 16, 1, 13, 13, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    368.4,   0.4693,  34.7615, 2,  34.7599, 2,    290.7, 2,    294.2, 2,     6.91, 2,    12.03, 2,     0.01, 2,     0.85, 2,    4.080, 2,    1.890, 2,    0.110, 2,    5.630, 2,   2151.7, 2,   2293.8, 2,   0.4536
18SN19970924, A97, 16, 1, 12, 12, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    408.1,   0.4798,  34.7898, 2,  34.7890, 2,    292.5, 2,    293.9, 2,     7.00, 2,    12.28, 2,     0.01, 2,     0.87, 2,    3.880, 2,    1.860, 2,    0.080, 2,    5.410, 2,   2153.3, 2,   2292.3, 2,   0.4622
18SN19970924, A97, 16, 1, 11, 11, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    456.4,   0.4731,  34.8088, 2,  34.8085, 2,    294.8, 2,    295.7, 2,     6.68, 2,    12.28, 2,     0.01, 2,     0.86, 2,    3.620, 2,    1.770, 2,    0.060, 2,    5.420, 2,   2150.4, 2,   2289.3, 2,   0.4532
18SN19970924, A97, 16, 1, 10, 10, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    503.0,   0.5158,  34.8321, 2,  34.8325, 2,    296.2, 2,    297.9, 2,     6.47, 2,    12.33, 2,     0.01, 2,     0.86, 2,    3.760, 2,    1.810, 2,    0.060, 2,    5.430, 2,   2150.8, 2,   2296.5, 2,   0.4935
18SN19970924, A97, 16, 1, 9, 9, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    566.1,   0.4409,  34.8411, 2,  34.8418, 2,    295.8, 2,    296.9, 2,     6.55, 2,    12.43, 2,     0.00, 2,     0.87, 2,    2.920, 2,    1.430, 2,    0.070, 2,    5.430, 2,   2150.6, 2,   2295.3, 2,   0.4158
18SN19970924, A97, 16, 1, 8, 8, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    652.8,   0.3926,  34.8597, 2,  34.8597, 2,    296.3, 2,    295.6, 2,     6.94, 2,    12.72, 2,     0.00, 2,     0.88, 2,    2.350, 2,    1.200, 2,    0.030, 2,    4.060, 2,   2147.6, 2,   2294.4, 2,   0.3634
18SN19970924, A97, 16, 1, 7, 7, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    743.9,   0.2653,  34.8643, 2,  34.8642, 2,    298.4, 2,    299.8, 2,     6.63, 2,    12.52, 2,     0.00, 2,     0.88, 2,    2.830, 2,    1.270, 2,    0.050, 2,    3.990, 2,   2151.8, 2,   2297.7, 2,   0.2322
18SN19970924, A97, 16, 1, 6, 6, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    858.4,   0.1283,  34.8715, 2,  34.8717, 2,    304.7, 2,    300.8, 2,     6.82, 2,    12.57, 2,     0.00, 2,     0.88, 2,    2.780, 2,    1.330, 2,    0.030, 2,    4.350, 2,   2156.7, 2,   2296.3, 2,   0.0902
18SN19970924, A97, 16, 1, 5, 5, 2, 19971015, 1700, 74.4997, -158.0200, 1478,    991.2,   0.0019,  34.8823, 2,  34.8825, 2,    301.5, 2,    300.3, 2,     7.11, 2,    12.71, 2,     0.00, 2,     0.90, 2,    2.010, 2,    0.730, 2,    0.020, 2,    4.110, 2,   2152.5, 2,   2297.9, 2,  -0.0422
18SN19970924, A97, 16, 1, 4, 4, 2, 19971015, 1700, 74.4997, -158.0200, 1478,   1141.1,  -0.1308,  34.8917, 2,  34.8920, 2,    301.9, 2,    300.9, 2,     7.30, 2,    12.81, 2,     0.00, 2,     0.91, 2,    1.890, 2,    0.940, 2,    0.020, 2,    3.680, 2,   2150.5, 2,   2294.8, 2,  -0.1819
18SN19970924, A97, 16, 1, 3, 3, 2, 19971015, 1700, 74.4997, -158.0200, 1478,   1271.3,  -0.2182,  34.8976, 2,  34.8977, 2,    300.0, 2,    300.9, 2,     7.59, 2,    12.90, 2,     0.00, 2,     0.92, 2, -999.000, 9,    0.930, 2,    0.010, 2,    3.950, 2,   2154.0, 2,   2299.6, 2,  -0.2757
18SN19970924, A97, 16, 1, 2, 2, 2, 19971015, 1700, 74.4997, -158.0200, 1478,   1373.4,  -0.2692,  34.9042, 2,  34.9042, 2,    301.2, 2,    300.4, 2,     7.88, 2,    13.00, 2,     0.00, 2,     0.92, 2,    1.510, 2,    0.580, 2,    0.030, 2,    3.630, 2,   2154.3, 2,   2294.8, 2,  -0.3320
18SN19970924, A97, 16, 1, 1, 1, 2, 19971015, 1700, 74.4997, -158.0200, 1478,   1479.9,  -0.3244,  34.9118, 2,  34.9111, 2,    299.5, 2,    299.6, 2,     8.37, 2,    13.24, 2,     0.00, 2,     0.93, 2,    1.390, 2,    0.640, 2,    0.030, 2,    3.070, 2,   2159.2, 2,   2350.8, 3,  -0.3928
END_DATA
