EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,FMOL/KG,,DEGC
  06MT20030626,   377,  1,     18,20030712, 63.1655, -35.7173, 2527,     14.9,   8.9200,  35.0203,2, -999.000,9, -999.000,9,    1.476,2, 8.91840558
  06MT20030626,   377,  1,     17,20030712, 63.1655, -35.7173, 2527,    105.2,   7.0023,  35.1125,2,    3.735,2,    2.097,2,     -999,9, 6.99248731
  06MT20030626,   377,  1,     16,20030712, 63.1655, -35.7173, 2527,    206.0,   6.3610,  35.0618,2,    3.648,2,    2.077,2,     -999,9,  6.3426691
  06MT20030626,   377,  1,     15,20030712, 63.1655, -35.7173, 2527,    600.3,   4.5148,  34.9298,2,    3.565,2,    1.931,2,    1.152,2, 4.46835348
  06MT20030626,   377,  1,     14,20030712, 63.1655, -35.7173, 2527,    802.3,   3.9201,  34.8970,2, -999.000,9, -999.000,9,     -999,9, 3.86055338
  06MT20030626,   377,  1,     13,20030712, 63.1655, -35.7173, 2527,   1005.7,   3.6669,  34.8869,2, -999.000,9, -999.000,9,    0.972,2, 3.59269478
  06MT20030626,   377,  1,     12,20030712, 63.1655, -35.7173, 2527,   1262.0,   3.6380,  34.9193,2, -999.000,9, -999.000,9,     -999,9, 3.54265246
  06MT20030626,   377,  1,     11,20030712, 63.1655, -35.7173, 2527,   1514.4,   3.4518,  34.9132,2, -999.000,9, -999.000,9,    0.756,2, 3.33667789
  06MT20030626,   377,  1,     10,20030712, 63.1655, -35.7173, 2527,   1514.1,   3.4516,  34.9132,2,    3.145,2,    1.552,2,     -999,9, 3.33650639
  06MT20030626,   377,  1,      9,20030712, 63.1655, -35.7173, 2527,   1767.2,   3.2252,  34.9000,2, -999.000,9, -999.000,9,     -999,9, 3.09058194
  06MT20030626,   377,  1,      8,20030712, 63.1655, -35.7173, 2527,   2021.3,   3.1261,  34.9129,2,    2.767,2,    1.346,2,    0.657,2, 2.96975548
  06MT20030626,   377,  1,      7,20030712, 63.1655, -35.7173, 2527,   2221.9,   2.6890,  34.9051,2,    3.242,2,    1.677,2,     -999,9, 2.52108436
  06MT20030626,   377,  1,      6,20030712, 63.1655, -35.7173, 2527,   2321.5,   2.4244,  34.9043,2,    3.298,2,    1.732,2,     0.99,2, 2.25179671
  06MT20030626,   377,  1,      5,20030712, 63.1655, -35.7173, 2527,   2419.7,   1.7370,  34.9041,2, -999.000,9, -999.000,9,     1.26,2, 1.56770552
  06MT20030626,   377,  1,      4,20030712, 63.1655, -35.7173, 2527,   2468.5,   1.2076,  34.9063,2,    3.550,2,    1.834,2,    1.287,2, 1.04375883
  06MT20030626,   377,  1,      3,20030712, 63.1655, -35.7173, 2527,   2517.4,   1.1442,  34.9076,2, -999.000,9, -999.000,9,     -999,9,0.977339286
  06MT20030626,   377,  1,      2,20030712, 63.1655, -35.7173, 2527,   2516.7,   1.1433,  34.9075,2,    3.485,2,    1.815,2,     -999,9,0.976517037
  06MT20030626,   377,  1,      1,20030712, 63.1655, -35.7173, 2527,   2516.3,   1.1427,  34.9075,2, -999.000,9, -999.000,9,    1.431,2,0.975962839
  06MT20030626,   378,  1,     20,20030712, 63.0995, -35.5917, 2610,     10.3,   8.7534,  35.0160,2,    4.153,2,    2.192,2,    1.503,2,   8.752311
  06MT20030626,   378,  1,     19,20030712, 63.0995, -35.5917, 2610,     53.9,   7.4772,  35.0708,2, -999.000,9, -999.000,9,     -999,9, 7.47199976
  06MT20030626,   378,  1,     18,20030712, 63.0995, -35.5917, 2610,    102.5,   6.5407,  35.0642,2,    3.991,2,    2.116,2,     -999,9,  6.5315112
  06MT20030626,   378,  1,     17,20030712, 63.0995, -35.5917, 2610,    403.8,   4.8824,  34.9360,2, -999.000,9, -999.000,9,     -999,9,  4.8505887
  06MT20030626,   378,  1,     16,20030712, 63.0995, -35.5917, 2610,    404.4,   4.8626,  34.9335,2, -999.000,9, -999.000,9,    1.368,2, 4.83080361
  06MT20030626,   378,  1,     15,20030712, 63.0995, -35.5917, 2610,    808.2,   3.8122,  34.8858,2, -999.000,9, -999.000,9,     -999,9, 3.75287189
  06MT20030626,   378,  1,     14,20030712, 63.0995, -35.5917, 2610,    808.0,   3.8146,  34.8861,2,    4.102,2,    2.062,2,     -999,9, 3.75527232
  06MT20030626,   378,  1,     13,20030712, 63.0995, -35.5917, 2610,   1000.4,   3.6549,  34.8894,2, -999.000,9, -999.000,9,    1.071,2, 3.58121467
  06MT20030626,   378,  1,     12,20030712, 63.0995, -35.5917, 2610,    998.7,   3.6591,  34.8897,2,    3.853,2,    1.913,2,     -999,9, 3.58551986
  06MT20030626,   378,  1,     11,20030712, 63.0995, -35.5917, 2610,   1503.3,   3.5688,  34.9302,2,    3.198,2,    1.525,2,    0.774,2, 3.45327028
  06MT20030626,   378,  1,     10,20030712, 63.0995, -35.5917, 2610,   1503.2,   3.5686,  34.9303,2, -999.000,9, -999.000,9,     -999,9, 3.45308112
  06MT20030626,   378,  1,      9,20030712, 63.0995, -35.5917, 2610,   2004.6,   3.1584,  34.9140,2, -999.000,9, -999.000,9,     -999,9, 3.00310876
  06MT20030626,   378,  1,      8,20030712, 63.0995, -35.5917, 2610,   2004.9,   3.1585,  34.9138,2,    2.824,2,    1.339,2,    0.648,2, 3.00318021
  06MT20030626,   378,  1,      7,20030712, 63.0995, -35.5917, 2610,   2263.6,   2.9916,  34.9206,2, -999.000,9, -999.000,9,    0.684,2,  2.8146845
  06MT20030626,   378,  1,      6,20030712, 63.0995, -35.5917, 2610,   2422.6,   2.6042,  34.9016,2,    3.191,2,    1.527,2,    0.945,2, 2.41901952
  06MT20030626,   378,  1,      5,20030712, 63.0995, -35.5917, 2610,   2524.9,   1.3067,  34.8933,2, -999.000,9, -999.000,9,     -999,9, 1.13617126
  06MT20030626,   378,  1,      4,20030712, 63.0995, -35.5917, 2610,   2574.3,   1.0320,  34.8984,2,    3.547,2,    1.832,2,    1.431,2,0.862424863
  06MT20030626,   378,  1,      3,20030712, 63.0995, -35.5917, 2610,   2600.3,   1.0336,  34.8982,2, -999.000,9, -999.000,9,     -999,9,0.861748243
  06MT20030626,   378,  1,      2,20030712, 63.0995, -35.5917, 2610,   2599.9,   1.0337,  34.8984,2,    3.483,2,    1.857,2,     -999,9,0.861880048
  06MT20030626,   378,  1,      1,20030712, 63.0995, -35.5917, 2610,   2598.9,   1.0335,  34.8984,2, -999.000,9, -999.000,9,     -999,9,0.861770538
  06MT20030626,   379,  1,     15,20030712, 63.0330, -35.4662, 2673,     12.8,   8.7801,  35.0351,2, -999.000,9, -999.000,9,    1.341,2, 8.77874355
  06MT20030626,   379,  1,     14,20030712, 63.0330, -35.4662, 2673,    103.8,   6.0422,  35.0133,2,    4.046,2,    2.134,2,     -999,9, 6.03330125
  06MT20030626,   379,  1,     13,20030712, 63.0330, -35.4662, 2673,    204.0,   5.3966,  34.9684,2,    4.183,2,    2.240,2,     -999,9, 5.38000105
  06MT20030626,   379,  1,     12,20030712, 63.0330, -35.4662, 2673,    404.4,   4.7611,  34.9290,2, -999.000,9, -999.000,9,    1.224,2, 4.72962625
  06MT20030626,   379,  1,     11,20030712, 63.0330, -35.4662, 2673,    605.0,   4.3288,  34.9323,2,    3.695,2,    1.874,2,     -999,9, 4.28284012
  06MT20030626,   379,  1,     10,20030712, 63.0330, -35.4662, 2673,    605.3,   4.3272,  34.9319,2, -999.000,9, -999.000,9,     -999,9,  4.2812239
  06MT20030626,   379,  1,      9,20030712, 63.0330, -35.4662, 2673,   1011.5,   3.6457,  34.8964,2,    3.719,2,    1.852,2,    0.999,2, 3.57117181
  06MT20030626,   379,  1,      8,20030712, 63.0330, -35.4662, 2673,   1515.1,   3.4936,  34.9214,2,    3.206,2,    1.534,2,     0.72,2, 3.37791571
  06MT20030626,   379,  1,      7,20030712, 63.0330, -35.4662, 2673,   2020.5,   3.1740,  34.9132,2,    2.893,2,    1.365,2,    0.657,2, 3.01700603
  06MT20030626,   379,  1,      6,20030712, 63.0330, -35.4662, 2673,   2379.6,   2.9209,  34.9130,2, -999.000,9, -999.000,9,     -999,9, 2.73415318
  06MT20030626,   379,  1,      5,20030712, 63.0330, -35.4662, 2673,   2479.2,   2.4219,  34.8933,2, -999.000,9, -999.000,9,    1.089,2, 2.23472173
  06MT20030626,   379,  1,      4,20030712, 63.0330, -35.4662, 2673,   2579.8,   1.5984,  34.8885,2,    3.795,2,    1.866,2,    1.251,2, 1.41745398
  06MT20030626,   379,  1,      3,20030712, 63.0330, -35.4662, 2673,   2629.7,   1.0013,  34.8978,2,    3.754,2,    1.813,2,    1.386,2,0.827534914
  06MT20030626,   379,  1,      2,20030712, 63.0330, -35.4662, 2673,   2663.4,   1.0045,  34.8981,2,    3.601,2,    1.766,2,     -999,9,0.827735495
  06MT20030626,   379,  1,      1,20030712, 63.0330, -35.4662, 2673,   2662.9,   1.0046,  34.8982,2, -999.000,9, -999.000,9,    1.386,2,0.827876717
  06MT20030626,   380,  1,     14,20030712, 62.8993, -35.2150, 2735,    101.7,   7.0026,  35.1112,2,    3.919,2,    2.112,2,     -999,9, 6.99311618
  06MT20030626,   380,  1,     13,20030712, 62.8993, -35.2150, 2735,    405.8,   5.1065,  34.9465,2,    4.186,2,    2.192,2,    1.233,2, 5.07381194
  06MT20030626,   380,  1,     12,20030712, 62.8993, -35.2150, 2735,    809.2,   3.9535,  34.9089,2,    3.811,2,    1.913,2,     -999,9, 3.89317312
  06MT20030626,   380,  1,     11,20030712, 62.8993, -35.2150, 2735,   1009.9,   3.6669,  34.8929,2, -999.000,9, -999.000,9,    0.927,2, 3.59234251
  06MT20030626,   380,  1,     10,20030712, 62.8993, -35.2150, 2735,   1516.7,   3.4875,  34.9188,2,    3.247,2,    1.606,2,     -999,9, 3.37175209
  06MT20030626,   380,  1,      9,20030712, 62.8993, -35.2150, 2735,   1516.3,   3.4885,  34.9187,2, -999.000,9, -999.000,9,    0.684,2, 3.37277591
  06MT20030626,   380,  1,      8,20030712, 62.8993, -35.2150, 2735,   2025.3,   3.1829,  34.9094,2,    3.017,2,    1.448,2,    0.612,2, 3.02533919
  06MT20030626,   380,  1,      7,20030712, 62.8993, -35.2150, 2735,   2279.3,   3.0618,  34.9149,2,    2.984,2,    1.408,2,    0.702,2, 2.88223065
  06MT20030626,   380,  1,      6,20030712, 62.8993, -35.2150, 2735,   2532.7,   2.3469,  34.8942,2, -999.000,9, -999.000,9,     -999,9, 2.15606746
  06MT20030626,   380,  1,      5,20030712, 62.8993, -35.2150, 2735,   2532.5,   2.3482,  34.8945,2,    3.502,2,    1.788,2,    1.062,2, 2.15736074
  06MT20030626,   380,  1,      4,20030712, 62.8993, -35.2150, 2735,   2633.1,   1.7297,  34.8898,2, -999.000,9, -999.000,9,    1.242,2, 1.54135824
  06MT20030626,   380,  1,      3,20030712, 62.8993, -35.2150, 2735,   2684.9,   1.4274,  34.8955,2,    3.688,2,    1.830,2,    0.972,2, 1.24029075
  06MT20030626,   380,  1,      2,20030712, 62.8993, -35.2150, 2735,   2724.7,   1.3026,  34.8970,2, -999.000,9, -999.000,9,     -999,9, 1.11440082
  06MT20030626,   380,  1,      1,20030712, 62.8993, -35.2150, 2735,   2725.1,   1.3024,  34.8971,2,    3.558,2,    1.835,2,    1.332,2, 1.11416833
  06MT20030626,   381,  1,     17,20030712, 62.7658, -34.9693, 2789,     15.7,   9.0195,  34.9922,2, -999.000,9, -999.000,9,    1.404,2, 9.01780891
  06MT20030626,   381,  1,     16,20030712, 62.7658, -34.9693, 2789,     15.3,   9.0199,  34.9920,2, -999.000,9, -999.000,9,     -999,9,   9.018252
  06MT20030626,   381,  1,     15,20030712, 62.7658, -34.9693, 2789,    106.3,   5.9722,  34.9862,2,    3.944,2,    2.184,2,     -999,9, 5.96314735
  06MT20030626,   381,  1,     14,20030712, 62.7658, -34.9693, 2789,    206.1,   5.1535,  34.9260,2,    4.045,2,    2.247,2,    1.224,2, 5.13713213
  06MT20030626,   381,  1,     13,20030712, 62.7658, -34.9693, 2789,    607.7,   4.1891,  34.9163,2,    3.580,2,    1.960,2,    1.143,2, 4.14359991
  06MT20030626,   381,  1,     12,20030712, 62.7658, -34.9693, 2789,   1011.7,   3.6647,  34.8993,2,    3.417,2,    1.823,2,    0.891,2, 3.59000211
  06MT20030626,   381,  1,     11,20030712, 62.7658, -34.9693, 2789,   1516.5,   3.4395,  34.9173,2,    3.075,2,    1.522,2,    0.576,2,  3.3243256
  06MT20030626,   381,  1,     10,20030712, 62.7658, -34.9693, 2789,   2020.3,   3.1490,  34.9145,2, -999.000,9, -999.000,9,     -999,9, 2.99239716
  06MT20030626,   381,  1,      9,20030712, 62.7658, -34.9693, 2789,   2020.8,   3.1485,  34.9146,2,    2.704,2,    1.323,2,    0.639,2, 2.99185811
  06MT20030626,   381,  1,      8,20030712, 62.7658, -34.9693, 2789,   2276.7,   2.9917,  34.9200,2, -999.000,9, -999.000,9,    0.549,2,  2.8135408
  06MT20030626,   381,  1,      7,20030712, 62.7658, -34.9693, 2789,   2479.6,   2.7638,  34.9153,2, -999.000,9, -999.000,9,     0.63,2, 2.57023638
  06MT20030626,   381,  1,      6,20030712, 62.7658, -34.9693, 2789,   2529.7,   2.6697,  34.9105,2, -999.000,9, -999.000,9,     -999,9,    2.47306
  06MT20030626,   381,  1,      5,20030712, 62.7658, -34.9693, 2789,   2684.3,   1.9348,  34.8889,2, -999.000,9, -999.000,9,    1.179,2, 1.73767489
  06MT20030626,   381,  1,      4,20030712, 62.7658, -34.9693, 2789,   2733.1,   1.4847,  34.8878,2,    3.720,2,    1.950,2,    1.233,2, 1.29208642
  06MT20030626,   381,  1,      3,20030712, 62.7658, -34.9693, 2789,   2778.8,   1.0533,  34.9005,2, -999.000,9, -999.000,9,     -999,9,0.865336001
  06MT20030626,   381,  1,      2,20030712, 62.7658, -34.9693, 2789,   2777.7,   1.0554,  34.9007,2,    3.728,2,    1.902,2,     -999,9,0.867489891
  06MT20030626,   381,  1,      1,20030712, 62.7658, -34.9693, 2789,   2778.6,   1.0524,  34.9006,2, -999.000,9, -999.000,9,     -999,9,0.864472043
  06MT20030626,   382,  1,     22,20030712, 62.6317, -34.7190, 2826,     14.0,   9.4767,  35.0139,2,    3.726,2,    2.085,2,    1.386,2, 9.47514418
  06MT20030626,   382,  1,     21,20030712, 62.6317, -34.7190, 2826,    103.0,   6.0786,  35.0040,2,    3.817,2,    2.100,2,     -999,9, 6.06974297
  06MT20030626,   382,  1,     20,20030712, 62.6317, -34.7190, 2826,    202.0,   5.4058,  34.9583,2, -999.000,9, -999.000,9,    1.548,2, 5.38935564
  06MT20030626,   382,  1,     19,20030712, 62.6317, -34.7190, 2826,    404.2,   4.5574,  34.9097,2,    4.010,2,    2.197,2,     -999,9, 4.52659805
  06MT20030626,   382,  1,     18,20030712, 62.6317, -34.7190, 2826,    506.1,   4.4034,  34.9234,2, -999.000,9, -999.000,9,    1.224,2, 4.36504264
  06MT20030626,   382,  1,     17,20030712, 62.6317, -34.7190, 2826,    807.8,   3.6202,  34.8741,2,    4.007,2,    2.094,2,     -999,9,   3.562127
  06MT20030626,   382,  1,     16,20030712, 62.6317, -34.7190, 2826,    909.4,   3.5260,  34.8689,2, -999.000,9, -999.000,9,     0.99,2,  3.4605891
  06MT20030626,   382,  1,     15,20030712, 62.6317, -34.7190, 2826,   1010.3,   3.5397,  34.8810,2,    3.667,2,    1.898,2,     -999,9, 3.46612376
  06MT20030626,   382,  1,     14,20030712, 62.6317, -34.7190, 2826,   1205.4,   3.5185,  34.8997,2, -999.000,9, -999.000,9,    0.765,2, 3.42908672
  06MT20030626,   382,  1,     13,20030712, 62.6317, -34.7190, 2826,   1512.0,   3.3415,  34.9012,2,    3.189,2,    1.572,2,    0.738,2, 3.22788436
  06MT20030626,   382,  1,     12,20030712, 62.6317, -34.7190, 2826,   1717.0,   3.1962,  34.8934,2, -999.000,9, -999.000,9,    0.738,2, 3.06644641
  06MT20030626,   382,  1,     11,20030712, 62.6317, -34.7190, 2826,   2025.3,   3.1580,  34.9163,2,    2.652,2,    1.328,2,    0.576,2, 3.00079242
  06MT20030626,   382,  1,     10,20030712, 62.6317, -34.7190, 2826,   2025.4,   3.1567,  34.9163,2, -999.000,9, -999.000,9,     -999,9,  2.9995028
  06MT20030626,   382,  1,      9,20030712, 62.6317, -34.7190, 2826,   2279.8,   3.0240,  34.9219,2, -999.000,9, -999.000,9,    0.567,2, 2.84499408
  06MT20030626,   382,  1,      8,20030712, 62.6317, -34.7190, 2826,   2534.7,   2.7517,  34.9130,2,    2.503,2,    1.276,2,    0.639,2, 2.55303894
  06MT20030626,   382,  1,      7,20030712, 62.6317, -34.7190, 2826,   2637.3,   2.5062,  34.9000,2, -999.000,9, -999.000,9,    0.855,2, 2.30230773
  06MT20030626,   382,  1,      6,20030712, 62.6317, -34.7190, 2826,   2637.3,   2.5070,  34.8996,2, -999.000,9, -999.000,9,     -999,9, 2.30309397
  06MT20030626,   382,  1,      5,20030712, 62.6317, -34.7190, 2826,   2738.4,   1.7139,  34.8853,2,    3.662,2,    1.902,2,    1.179,2, 1.51616342
  06MT20030626,   382,  1,      4,20030712, 62.6317, -34.7190, 2826,   2788.3,   1.4450,  34.8886,2,    3.601,2,    1.920,2,    1.188,2, 1.24812857
  06MT20030626,   382,  1,      3,20030712, 62.6317, -34.7190, 2826,   2815.4,   1.2605,  34.8900,2, -999.000,9, -999.000,9,     -999,9, 1.06497065
  06MT20030626,   382,  1,      2,20030712, 62.6317, -34.7190, 2826,   2816.4,   1.2633,  34.8905,2,    3.692,2,    1.921,2,     -999,9, 1.06761854
  06MT20030626,   382,  1,      1,20030712, 62.6317, -34.7190, 2826,   2815.9,   1.2820,  34.8902,2, -999.000,9, -999.000,9,    1.215,2,   1.085975
  06MT20030626,   383,  1,     17,20030712, 62.4988, -34.4675, 2864,     12.7,   9.1909,  34.9927,2,    3.862,2,    2.115,2,    1.467,2, 9.18951608
  06MT20030626,   383,  1,     16,20030712, 62.4988, -34.4675, 2864,    102.8,   6.8574,  35.0571,2, -999.000,9, -999.000,9,     -999,9, 6.84793572
  06MT20030626,   383,  1,     15,20030712, 62.4988, -34.4675, 2864,    203.5,   6.1100,  35.0192,2,    3.934,2,    2.138,2,     -999,9, 6.09230171
  06MT20030626,   383,  1,     14,20030712, 62.4988, -34.4675, 2864,    606.4,   4.6113,  34.9421,2,    3.659,2,    1.905,2,     -999,9, 4.56388802
  06MT20030626,   383,  1,     13,20030712, 62.4988, -34.4675, 2864,   1003.6,   3.5998,  34.8757,2,    3.973,2,    2.046,2,    1.215,2, 3.52630524
  06MT20030626,   383,  1,     12,20030712, 62.4988, -34.4675, 2864,   1412.8,   3.5726,  34.9218,2, -999.000,9, -999.000,9,    0.855,2,  3.4649597
  06MT20030626,   383,  1,     11,20030712, 62.4988, -34.4675, 2864,   1512.3,   3.5151,  34.9228,2,    3.127,2,    1.541,2,     -999,9, 3.39941112
  06MT20030626,   383,  1,     10,20030712, 62.4988, -34.4675, 2864,   2016.7,   3.1726,  34.9112,2, -999.000,9, -999.000,9,    0.711,2, 3.01598582
  06MT20030626,   383,  1,      9,20030712, 62.4988, -34.4675, 2864,   2016.0,   3.1726,  34.9111,2, -999.000,9, -999.000,9,     -999,9, 3.01605098
  06MT20030626,   383,  1,      8,20030712, 62.4988, -34.4675, 2864,   2415.7,   2.9670,  34.9216,2, -999.000,9, -999.000,9,    0.585,2, 2.77592335
  06MT20030626,   383,  1,      7,20030712, 62.4988, -34.4675, 2864,   2515.8,   2.8970,  34.9200,2,    2.425,2,    1.176,2,    0.909,2, 2.69745701
  06MT20030626,   383,  1,      6,20030712, 62.4988, -34.4675, 2864,   2669.1,   2.6774,  34.9107,2, -999.000,9, -999.000,9,     -999,9, 2.46702649
  06MT20030626,   383,  1,      5,20030712, 62.4988, -34.4675, 2864,   2768.8,   2.2139,  34.8914,2,    3.236,2,    1.628,2,     -999,9, 2.00310993
  06MT20030626,   383,  1,      4,20030712, 62.4988, -34.4675, 2864,   2818.8,   1.8102,  34.8854,2,    3.689,2,    1.880,2,     -999,9, 1.60293232
  06MT20030626,   383,  1,      3,20030712, 62.4988, -34.4675, 2864,   2853.8,   1.4351,  34.8904,2, -999.000,9, -999.000,9,     -999,9, 1.23236802
  06MT20030626,   383,  1,      2,20030712, 62.4988, -34.4675, 2864,   2852.8,   1.4404,  34.8902,2,    2.579,2,    1.278,2,     -999,9, 1.23765019
  06MT20030626,   383,  1,      1,20030712, 62.4988, -34.4675, 2864,   2853.5,   1.4375,  34.8909,2, -999.000,9, -999.000,9,    1.242,2, 1.23474293
  06MT20030626,   384,  1,     21,20030713, 61.6323, -36.2967, 2822,     16.6,   8.6474,  34.9799,2, -999.000,9, -999.000,9,     -999,9, 8.64565832
  06MT20030626,   384,  1,     20,20030713, 61.6323, -36.2967, 2822,     16.5,   8.6472,  34.9797,2,    4.037,2,    2.161,2,    1.584,2, 8.64546886
  06MT20030626,   384,  1,     19,20030713, 61.6323, -36.2967, 2822,    106.4,   5.0839,  34.9299,2,    4.560,2,    2.439,2,    1.593,2, 5.07558576
  06MT20030626,   384,  1,     18,20030713, 61.6323, -36.2967, 2822,    207.0,   4.7672,  34.9243,2,    4.020,2,    2.157,2,     -999,9, 4.75138621
  06MT20030626,   384,  1,     17,20030713, 61.6323, -36.2967, 2822,    608.8,   3.9275,  34.8998,2,    3.799,2,    1.942,2,     -999,9, 3.88317296
  06MT20030626,   384,  1,     16,20030713, 61.6323, -36.2967, 2822,    811.7,   3.6482,  34.8836,2, -999.000,9, -999.000,9,     -999,9, 3.58963219
  06MT20030626,   384,  1,     15,20030713, 61.6323, -36.2967, 2822,   1012.6,   3.6238,  34.8996,2,    3.429,2,    1.748,2,    1.044,2,  3.5493482
  06MT20030626,   384,  1,     14,20030713, 61.6323, -36.2967, 2822,   1265.1,   3.5606,  34.9147,2, -999.000,9, -999.000,9,    0.864,2, 3.46574757
  06MT20030626,   384,  1,     13,20030713, 61.6323, -36.2967, 2822,   1516.6,   3.3944,  34.9075,2,    3.187,2,    1.534,2,     -999,9,  3.2797608
  06MT20030626,   384,  1,     12,20030713, 61.6323, -36.2967, 2822,   1773.1,   3.2350,  34.8976,2, -999.000,9, -999.000,9,    0.828,2, 3.09973041
  06MT20030626,   384,  1,     11,20030713, 61.6323, -36.2967, 2822,   2027.0,   3.1495,  34.9069,2, -999.000,9, -999.000,9,     -999,9, 2.99229478
  06MT20030626,   384,  1,     10,20030713, 61.6323, -36.2967, 2822,   2026.7,   3.1507,  34.9068,2,    2.978,2,    1.435,2,     -999,9, 2.99350475
  06MT20030626,   384,  1,      9,20030713, 61.6323, -36.2967, 2822,   2327.2,   2.8721,  34.9128,2, -999.000,9, -999.000,9,    0.882,2, 2.69120674
  06MT20030626,   384,  1,      8,20030713, 61.6323, -36.2967, 2822,   2530.8,   2.2093,  34.8879,2, -999.000,9, -999.000,9,    1.152,2, 2.02124984
  06MT20030626,   384,  1,      7,20030713, 61.6323, -36.2967, 2822,   2631.0,   1.7880,  34.8860,2,    3.688,2,    1.869,2,     -999,9, 1.59872871
  06MT20030626,   384,  1,      6,20030713, 61.6323, -36.2967, 2822,   2631.0,   1.7863,  34.8861,2, -999.000,9, -999.000,9,     -999,9, 1.59706146
  06MT20030626,   384,  1,      5,20030713, 61.6323, -36.2967, 2822,   2733.8,   1.3043,  34.8899,2, -999.000,9, -999.000,9,    1.332,2,  1.1152772
  06MT20030626,   384,  1,      4,20030713, 61.6323, -36.2967, 2822,   2783.9,   1.1952,  34.8926,2, -999.000,9, -999.000,9,    1.341,2, 1.00387666
