EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970803,   401, 30,     17,19970816, 75.8372, -81.4562,  496,     30.0,  -0.6190,  32.4240,2,    373.4,2,    11.64,2,     2.54,2,     0.03,2,     0.87,2,    6.040,2,    2.920,2,    0.280,2,    7.700,2,   2090.5,2,   2231.4,2,      274,  -0.619775292
  18SN19970803,   401, 30,     16,19970816, 75.8372, -81.4562,  496,     40.6,  -0.6960,  32.4700,2,    363.9,2,    13.40,2,     3.91,2,     0.04,2,     0.92,2,    5.750,2,    2.870,2,    0.250,2,    7.210,2,   2099.1,2,   2223.9,2,      275,  -0.697029718
  18SN19970803,   401, 30,     15,19970816, 75.8372, -81.4562,  496,     60.1,  -0.9760,  32.7330,2,    327.0,2,    19.76,2,     9.19,2,     0.05,2,     1.23,2,    4.760,2,    2.530,2,    0.190,2,    7.150,2,   2136.6,2,   2238.6,2,      276,  -0.977419249
  18SN19970803,   401, 30,     14,19970816, 75.8372, -81.4562,  496,     80.8,  -0.9970,  32.8590,2,    312.4,2,    21.02,2,    10.27,2,     0.04,2,     1.28,2,    4.310,2,    2.050,2,    0.150,2,    6.520,2,   2150.6,2,   2234.7,2,      277,   -0.99892915
  18SN19970803,   401, 30,     13,19970816, 75.8372, -81.4562,  496,    101.2,  -1.0050,  33.0080,2,    303.8,2,    21.80,2,    11.24,2,     0.04,2,     1.32,2,    4.190,2,    1.940,2,    0.140,2,    7.130,2,   2157.6,2,   2245.9,2,      278,   -1.00745827
  18SN19970803,   401, 30,     12,19970816, 75.8372, -81.4562,  496,    152.4,  -0.9520,  33.2730,2,    290.1,2,    22.88,2,    12.42,2,     0.02,2,     1.34,2,    3.770,2,    1.780,2,    0.070,3,    5.670,3,   2167.8,2,   2254.8,2,      279,  -0.955925318
  18SN19970803,   401, 30,     11,19970816, 75.8372, -81.4562,  496,    202.0,  -0.9010,  33.4860,2,    278.8,2,    23.65,2,    13.29,2,     0.03,2,     1.34,2,    3.420,2,    1.600,2,    0.100,2,    6.300,2,   2173.8,2,   2255.1,2,      280,  -0.906470833
  18SN19970803,   401, 30,     10,19970816, 75.8372, -81.4562,  496,    252.4,  -0.7210,  33.8470,2,    261.0,2,    23.65,2,    13.97,2,     0.01,2,     1.27,2,    3.360,2,    1.660,2,    0.110,2,    6.810,2,   2180.7,2,   2262.6,2,      281,  -0.728522227
  18SN19970803,   401, 30,      9,19970816, 75.8372, -81.4562,  496,    302.7,  -0.5420,  34.0100,2,    250.1,2,    25.01,2,    14.66,2,     0.00,2,     1.26,2,    2.880,2,    1.320,2,    0.090,2,    6.900,2,   2186.6,2,   2261.3,2,      282,  -0.551721858
  18SN19970803,   401, 30,      8,19970816, 75.8372, -81.4562,  496,    354.5,  -0.4350,  34.1090,2,    243.9,2,    26.28,2,    14.95,2,     0.00,2,     1.26,2,    2.700,2,    1.270,2,    0.130,3,    5.620,2,   2191.3,2,   2268.9,2,      283,  -0.446945976
  18SN19970803,   401, 30,      7,19970816, 75.8372, -81.4562,  496,    404.6,  -0.3790,  34.1620,2,    239.4,2,    27.65,2,    15.14,2,     0.00,2,     1.27,2,    2.410,2,    1.290,2,    0.070,2,    5.730,2,   2190.8,3,   2268.1,2,      284,  -0.393054652
  18SN19970803,   401, 30,      6,19970816, 75.8372, -81.4562,  496,    456.2,  -0.3400,  34.2050,2,    235.7,2,    28.92,2,    15.34,2,     0.00,2,     1.27,2,    2.250,2,    1.020,2,    0.070,2,    5.700,2,   2195.0,2,   2273.6,2,      285,  -0.356251546
  18SN19970803,   401, 30,      5,19970816, 75.8372, -81.4562,  496,    482.9,  -0.3100,  34.2340,2,    240.3,2,    29.99,2,    15.53,2,     0.00,2,     1.27,2,    2.100,2,    1.230,2,    0.060,2,    5.910,2,   2198.5,2,   2295.2,3,      286,  -0.327469675
  18SN19970803,   401, 30,      4,19970816, 75.8372, -81.4562,  496,    484.5,  -0.3090,  34.2340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      287,  -0.326538758
  18SN19970803,   401, 30,      3,19970816, 75.8372, -81.4562,  496,    485.5,  -0.3090,  34.2370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      288,  -0.326582148
  18SN19970803,   401, 30,      2,19970816, 75.8372, -81.4562,  496,    485.9,  -0.3080,  34.2360,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      289,  -0.325601598
  18SN19970803,   401, 30,      1,19970816, 75.8372, -81.4562,  496,    486.5,  -0.3070,  34.2340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      290,  -0.324628286
  18SN19970803,   402, 33,     17,19970816, 75.9138, -81.3787,  595,      9.8,   0.3230,  32.0290,2,    372.1,2,     8.22,2,     1.66,2,     0.02,2,     0.71,2,    6.110,2,    2.970,2,    0.340,2,    6.770,2,   2046.8,2,   2215.9,2,      291,   0.322676044
  18SN19970803,   402, 33,     16,19970816, 75.9138, -81.3787,  595,     16.7,  -0.4790,  32.3680,2,    359.9,2,    13.01,2,     4.01,2,     0.03,2,     0.92,2,    5.690,2,    2.770,2,    0.330,2,    7.440,2,   2083.5,2,   2227.4,2,      292,  -0.479448007
  18SN19970803,   402, 33,     15,19970816, 75.9138, -81.3787,  595,     24.3,  -0.7760,  32.5510,2,    354.8,2,    15.06,2,     5.48,2,     0.04,2,     1.01,2,    5.380,2,    2.370,2,    0.310,2,    7.420,2,   2107.9,2,   2234.1,2,      293,   -0.77659932
  18SN19970803,   402, 33,     14,19970816, 75.9138, -81.3787,  595,     49.8,  -1.3420,  32.8250,2,    310.2,2,    21.61,2,    10.86,2,     0.06,2,     1.33,2,    4.550,2,    2.180,2,    0.330,2,    7.620,2,   2152.3,2,   2249.7,2,      294,   -1.34302022
  18SN19970803,   402, 33,     13,19970816, 75.9138, -81.3787,  595,     75.4,  -1.0310,  32.9850,2,    306.8,2,    21.61,2,    11.05,2,     0.04,2,     1.31,2,    4.330,2,    2.090,2,    0.280,2,    6.550,2,   2156.0,2,   2249.9,2,      295,   -1.03279225
  18SN19970803,   402, 33,     12,19970816, 75.9138, -81.3787,  595,    101.3,  -0.9760,  33.0870,2,    303.0,2,    21.61,2,    11.15,2,     0.03,2,     1.32,2,    3.950,2,    1.940,2,    0.140,2,    6.470,2,   2154.3,2,   2252.5,2,      296,  -0.978501804
  18SN19970803,   402, 33,     11,19970816, 75.9138, -81.3787,  595,    122.6,  -1.2640,  33.1620,2,    302.8,2,    20.82,2,    11.44,2,     0.05,2,     1.30,2,    4.210,2,    2.010,2,    0.120,2,    7.930,3,   2162.1,2,   2256.5,2,      297,    -1.2667632
  18SN19970803,   402, 33,     10,19970816, 75.9138, -81.3787,  595,    165.2,  -1.0900,  33.4000,2,    287.7,2,    22.39,2,    12.51,2,     0.01,2,     1.32,2,    3.880,2,    1.810,2,    0.130,2,    6.920,2,   2170.4,2,   2255.0,2,      298,     -1.094118
  18SN19970803,   402, 33,      9,19970816, 75.9138, -81.3787,  595,    182.9,  -1.1800,  33.5100,2,    290.6,2,    20.53,2,    12.22,2,     0.02,2,     1.26,2,    4.320,3,    2.130,3,    0.110,2,    6.940,2,   2169.1,2,   2262.4,2,      299,   -1.18448645
  18SN19970803,   402, 33,      8,19970816, 75.9138, -81.3787,  595,    213.0,  -0.9660,  33.7040,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      300,  -0.971760742
  18SN19970803,   402, 33,      7,19970816, 75.9138, -81.3787,  595,    213.5,  -0.9620,  33.7010,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      301,   -0.96778143
  18SN19970803,   402, 33,      6,19970816, 75.9138, -81.3787,  595,    250.4,  -0.6290,  33.9310,2,    257.9,2,    23.35,2,    14.07,2,     0.00,2,     1.24,2,    3.210,2,    1.530,2,    0.100,2,    6.610,2,   2179.3,2,   2266.4,2,      302,  -0.636695413
  18SN19970803,   402, 33,      5,19970816, 75.9138, -81.3787,  595,    313.1,  -0.4410,  34.0910,2,    245.8,2,    25.50,2,    14.95,2,     0.00,2,     1.26,2,    2.690,2,    1.230,2,    0.050,3,    5.850,2,   2190.7,2,   2271.3,2,      303,  -0.451403672
  18SN19970803,   402, 33,      4,19970816, 75.9138, -81.3787,  595,    404.8,  -0.3260,  34.2190,2,    235.5,2,    28.62,2,    15.34,2,     0.00,2,     1.27,2,    2.290,2,    1.230,2,    0.060,2,    5.610,2,   2193.0,2,   2275.6,2,      304,  -0.340287217
  18SN19970803,   402, 33,      3,19970816, 75.9138, -81.3787,  595,    505.4,  -0.2670,  34.2800,2,    228.3,2,    32.14,2,    15.63,2,     0.00,2,     1.29,2,    2.160,2,    1.010,2,    0.040,2,    5.320,2,   2174.8,3,   2275.4,2,      305,  -0.285614338
  18SN19970803,   402, 33,      2,19970816, 75.9138, -81.3787,  595,    555.1,  -0.2410,  34.3050,2,    218.5,2,    38.29,2,    15.83,2,     0.01,2,     1.35,2,    1.920,2,    1.170,2,    0.050,2,    4.610,2,   2204.6,2,   2271.6,2,      306,  -0.261844152
  18SN19970803,   402, 33,      1,19970816, 75.9138, -81.3787,  595,    585.3,  -0.2330,  34.3100,2,    216.6,2,    39.95,2,    15.83,2,     0.01,2,     1.35,2,    1.910,2,    0.920,2, -999.000,9,    4.790,2,   2208.6,2,   2336.2,3,      307,  -0.255184045
  18SN19970803,   404, 35,     22,19970816, 76.0537, -81.2465,  687,     10.1,   0.9060,  31.2460,2,    375.3,2,     2.45,2,     0.29,2,     0.01,2,     0.57,2,    6.650,2,    3.330,2,    0.300,2,    7.140,2,   1969.4,2,   2142.9,2,      325,    0.90563033
  18SN19970803,   404, 35,     21,19970816, 76.0537, -81.2465,  687,     20.7,   0.7770,  31.4100,2,    373.1,2,     3.13,2,     0.59,2,     0.01,2,     0.58,2,    6.650,2,    3.250,2, -999.000,9,    7.340,2,   1985.2,2,   2157.1,2,      326,   0.776256917
  18SN19970803,   404, 35,     20,19970816, 76.0537, -81.2465,  687,     31.2,  -0.1620,  32.1880,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      327,  -0.162916406
  18SN19970803,   404, 35,     19,19970816, 76.0537, -81.2465,  687,     31.3,  -0.1110,  32.1650,2,    360.5,2,     7.93,2,     3.33,2,     0.04,2,     0.84,2,    5.990,3,    3.220,2,    0.270,2,    8.310,2,   2058.9,2,   2200.9,2,      328,  -0.111931819
  18SN19970803,   404, 35,     18,19970816, 76.0537, -81.2465,  687,     52.5,  -1.0560,  32.9620,2,    363.3,2,     9.29,2,     4.89,2,     0.07,2,     1.00,2,    6.180,2,    3.020,2,    0.260,2,    8.410,2,   2119.2,2,   2254.1,2,      329,   -1.05722244
  18SN19970803,   404, 35,     17,19970816, 76.0537, -81.2465,  687,     76.3,  -1.3970,  33.0890,2,    350.9,2,    11.24,2,     6.26,2,     0.08,2,     1.10,2,    6.310,2,    3.160,2,    0.260,2,    8.490,2,   2140.1,2,   2256.0,2,      330,    -1.3985854
  18SN19970803,   404, 35,     16,19970816, 76.0537, -81.2465,  687,     91.4,  -1.4990,  33.1720,2,    339.4,2,    12.71,2,     7.33,2,     0.09,2,     1.15,2,    6.290,2,    2.960,2,    0.290,2,    9.220,2,   2150.9,2,   2255.9,2,      331,   -1.50084574
  18SN19970803,   404, 35,     15,19970816, 76.0537, -81.2465,  687,     91.6,  -1.4980,  33.1710,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      332,   -1.49985059
  18SN19970803,   404, 35,     14,19970816, 76.0537, -81.2465,  687,    102.7,  -1.5010,  33.2150,2,    331.0,2,    14.18,2,     8.21,2,     0.10,2,     1.18,2,    5.910,2,    2.810,2,    0.250,2,    8.780,2,   2156.1,2,   2258.7,2,      333,    -1.5030922
  18SN19970803,   404, 35,     13,19970816, 76.0537, -81.2465,  687,    123.2,  -1.4240,  33.4100,2,    312.9,2,    18.08,2,    10.26,2,     0.11,2,     1.23,2,    5.210,2,    2.500,2,    0.210,2,    8.340,2,   2162.7,2,   2258.1,2,      334,   -1.42666453
  18SN19970803,   404, 35,     12,19970816, 76.0537, -81.2465,  687,    123.6,  -1.4210,  33.3170,2,    312.5,2,    18.09,2,    10.26,2,     0.09,2,     1.23,2,    5.300,2,    2.580,2,    0.210,2,    8.910,2,   2161.7,2,   2254.9,2,      335,   -1.42365455
  18SN19970803,   404, 35,     11,19970816, 76.0537, -81.2465,  687,    211.9,  -0.8240,  33.8110,2,    272.4,2,    20.72,2,    13.29,2,     0.06,2,     1.22,2,    4.110,2,    2.040,2,    0.130,2,    7.980,2,   2173.2,2,   2251.3,2,      336,  -0.830031645
  18SN19970803,   404, 35,     10,19970816, 76.0537, -81.2465,  687,    231.9,  -0.7710,  33.8420,2,    270.2,2,    21.01,2,    13.39,2,     0.05,2,     1.23,2,    3.990,2,    1.950,2,    0.120,2,    8.020,2,   2174.5,2,   2252.7,2,      337,   -0.77776447
