EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19961030,   75N,    67,  1,      4,19961102, 66.3488,  -6.5044, 2894,   1498.6,  -0.8060,  34.9081,2,    296.4,2,    10.84,2,    14.53,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8697
  58JH19961030,   75N,    67,  1,      3,19961102, 66.3488,  -6.5044, 2894,   1999.1,  -0.8833,  34.9085,2,    297.7,2,    11.69,2,    14.69,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9759
  58JH19961030,   75N,    67,  1,      2,19961102, 66.3488,  -6.5044, 2894,   2500.1,  -0.8827,  34.9089,2,    297.7,2,    12.27,2,    14.77,2,     0.00,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0094
  58JH19961030,   75N,    67,  1,      1,19961102, 66.3488,  -6.5044, 2894,   2800.3,  -0.8733,  34.9094,2,    296.8,2,    12.76,2,    14.92,2,     0.00,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0225
  58JH19961030,   75N,    68,  1,     12,19961102, 66.6345,  -7.3813, 1995,      9.9,   4.5678,  34.5733,2,    302.6,2,     1.48,2,     5.00,2,     0.20,2,     0.41,2,    5.111,2,    2.597,2,    0.398,2,    7.097,2,   12.669,2, -999.000,9,-999.0000,9,  -999.00,9,   4.5671
  58JH19961030,   75N,    68,  1,     11,19961102, 66.6345,  -7.3813, 1995,     49.3,   4.7269,  34.6293,2,    301.7,2,     1.71,2,     5.45,2,     0.18,2,     0.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.7232
  58JH19961030,   75N,    68,  1,     10,19961102, 66.6345,  -7.3813, 1995,     98.3,   0.6830,  34.6963,2,    328.3,2,     4.49,2,    11.80,2,     0.01,2,     0.80,2,    6.507,2,    3.137,2,    0.507,2,    8.892,2,   18.305,2, -999.000,9,-999.0000,9,  -999.00,9,   0.6789
  58JH19961030,   75N,    68,  1,      9,19961102, 66.6345,  -7.3813, 1995,    148.4,   0.2025,  34.7494,2,    328.7,2,     5.20,2,    12.11,2,     0.01,2,     0.82,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1968
  58JH19961030,   75N,    68,  1,      8,19961102, 66.6345,  -7.3813, 1995,    297.4,   0.3587,  34.8825,2,    303.8,2,     6.72,2,    13.74,2,     0.01,2,     0.93,2,    4.590,2,    2.140,2,    0.304,2,    5.977,2,   16.286,2, -999.000,9,-999.0000,9,  -999.00,9,   0.3464
  58JH19961030,   75N,    68,  1,      7,19961102, 66.6345,  -7.3813, 1995,    497.4,  -0.2537,  34.8883,2,    308.2,2,     7.32,2,    13.68,2,     0.01,2,     0.92,2,    3.908,2,    1.814,2,    0.248,2,    5.413,2,   13.742,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.2726
  58JH19961030,   75N,    68,  1,      6,19961102, 66.6345,  -7.3813, 1995,    597.4,  -0.4169,  34.8915,2,    306.9,2,     7.71,2,    13.75,2,     0.01,2,     0.93,2,    3.410,2,    1.548,2,    0.205,2,    4.915,2,   11.972,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.4393
  58JH19961030,   75N,    68,  1,      5,19961102, 66.6345,  -7.3813, 1995,    797.9,  -0.5601,  34.8958,2,    303.8,2,     8.57,2,    14.01,2,     0.02,2,     0.95,2,    2.585,2,    1.135,2,    0.147,2,    4.003,2,    9.089,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5906
  58JH19961030,   75N,    68,  1,      4,19961102, 66.6345,  -7.3813, 1995,    999.0,  -0.6831,  34.9018,2,    296.9,2,     9.40,2,    14.18,2,     0.01,2,     0.96,2,    1.782,2,    0.775,2,    0.088,2,    3.143,2,     6.29,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7221
  58JH19961030,   75N,    68,  1,      3,19961102, 66.6345,  -7.3813, 1995,   1498.5,  -0.8280,  34.9080,2,    298.2,2,    10.89,2,    14.48,2,     0.00,2,     0.99,2,    0.871,2,    0.375,2,    0.032,2,    2.093,2,    3.031,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8915
