EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940826,   GNS,    33,  1,      4,2,19940902, 69.5330,  -8.1380, 1012,    404.4,   0.0271,  34.8916,2,  34.8920,2,    309.1,2,    315.4,2,     7.58,2,  -999.00,9,     0.03,2,     1.16,2,   2149.9,2,   2292.7,2, 0.0111168546
  58AA19940826,   GNS,    33,  1,      3,2,19940902, 69.5330,  -8.1380, 1012,    606.2,  -0.3514,  34.8999,2,  34.9010,2,    306.8,2,    309.0,2,     8.49,2,  -999.00,9,     0.09,2,     1.11,2,   2152.3,2,   2286.2,2, -0.374560465
  58AA19940826,   GNS,    33,  1,      2,2,19940902, 69.5330,  -8.1380, 1012,    802.6,  -0.5751,  34.9047,2,  34.9040,2,    305.9,2,    306.8,2,     9.53,2,    13.10,2,     0.11,2,     3.44,4,   2153.0,2,   2291.3,2, -0.605708546
  58AA19940826,   GNS,    33,  1,      1,2,19940902, 69.5330,  -8.1380, 1012,    972.3,  -0.6955,  34.9069,2,  34.9070,2,    308.6,2,    309.0,2,    10.32,2,  -999.00,9,     0.03,2,     1.19,2,   2151.9,2,   2305.2,2, -0.733116651
  58AA19940826,   GNS,    34,  1,     10,2,19940902, 69.5380,  -7.8470,   -9,     10.6,   6.2453,  34.7541,2,  34.7580,2,    305.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.24438601
  58AA19940826,   GNS,    34,  1,      9,2,19940902, 69.5380,  -7.8470,   -9,     22.0,   6.2327,  34.7552,2,  34.7570,2,    307.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.23080345
  58AA19940826,   GNS,    34,  1,      8,2,19940902, 69.5380,  -7.8470,   -9,     53.4,   1.9645,  34.8828,2,-999.0000,9,    327.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.96169463
  58AA19940826,   GNS,    34,  1,      7,2,19940902, 69.5380,  -7.8470,   -9,    104.9,   1.3740,  34.9076,2,-999.0000,9,    324.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.36895082
  58AA19940826,   GNS,    34,  1,      6,2,19940902, 69.5380,  -7.8470,   -9,    203.0,   0.6851,  34.8959,2,-999.0000,9,    319.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.676324062
  58AA19940826,   GNS,    34,  1,      5,2,19940902, 69.5380,  -7.8470,   -9,    398.4,  -0.1865,  34.8807,2,  34.8830,2,    321.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.201503335
  58AA19940826,   GNS,    34,  1,      4,2,19940902, 69.5380,  -7.8470,   -9,    597.8,  -0.3548,  34.8941,2,  34.8940,2,    311.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.377568977
  58AA19940826,   GNS,    34,  1,      3,2,19940902, 69.5380,  -7.8470,   -9,    799.8,  -0.5910,  34.9015,2,  34.9010,2,    305.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.621371161
  58AA19940826,   GNS,    34,  1,      2,2,19940902, 69.5380,  -7.8470,   -9,   1000.7,  -0.7250,  34.9072,2,  34.9060,2,    302.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.763727822
  58AA19940826,   GNS,    34,  1,      1,2,19940902, 69.5380,  -7.8470,   -9,   1271.6,  -0.8698,  34.9103,2,  34.9100,2,    303.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.920627275
  58AA19940826,   GNS,    35,  1,     12,2,19940902, 69.5430,  -7.7370, 1602,      3.0,   6.2508,  34.7552,2,-999.0000,9,    328.5,2,    312.1,2,     1.46,2,     1.64,2,     0.12,2,     0.55,2,   2076.2,2,   2291.4,2,   6.25054137
  58AA19940826,   GNS,    35,  1,     11,2,19940902, 69.5430,  -7.7370, 1602,     12.5,   6.2524,  34.7552,2,-999.0000,9,    327.6,2,    311.3,2,     1.43,2,     1.53,2,     0.24,2,     0.62,2,   2076.2,2,   2283.4,2,   6.25132138
  58AA19940826,   GNS,    35,  1,     10,2,19940902, 69.5430,  -7.7370, 1602,     20.4,   6.2348,  34.7581,2,-999.0000,9,    329.6,2,    311.7,2,     1.50,2,     1.56,2,     0.26,2,     0.49,2,   2078.6,2,   2290.1,2,   6.23304124
  58AA19940826,   GNS,    35,  1,      9,2,19940902, 69.5430,  -7.7370, 1602,     51.4,   2.3438,  34.9508,2,-999.0000,9,    337.5,2,    318.0,2,     6.10,2,    10.18,2,     0.09,2,     1.05,2,   2141.5,2,   2304.4,2,   2.34093391
  58AA19940826,   GNS,    35,  1,      8,2,19940902, 69.5430,  -7.7370, 1602,     81.5,   1.8581,  34.9372,2,-999.0000,9,    340.9,2,    320.2,2,     6.15,2,    10.20,2,     0.16,2,     1.09,2,   2141.6,2,   2301.1,2,   1.85386246
  58AA19940826,   GNS,    35,  1,      7,2,19940902, 69.5430,  -7.7370, 1602,    101.8,   1.7233,  34.9337,2,  34.9310,2,    342.1,2,    324.1,2,     6.57,2,    10.30,2,     0.07,2,     1.10,2,   2143.2,2,   2294.9,2,   1.71810379
  58AA19940826,   GNS,    35,  1,      6,2,19940902, 69.5430,  -7.7370, 1602,    202.3,   0.7629,  34.8982,2,-999.0000,9,    341.5,2,    319.3,2,     7.27,2,    10.89,2,     0.07,2,     1.11,2,   2145.3,2,   2293.7,2,  0.754023166
  58AA19940826,   GNS,    35,  1,      5,2,19940902, 69.5430,  -7.7370, 1602,    400.9,  -0.1599,  34.8816,2,  34.8830,2,    343.8,2,    321.0,2,     7.97,2,    10.78,2,     0.11,2,     1.15,2,   2146.4,2,   2297.5,2, -0.175096274
  58AA19940826,   GNS,    35,  1,      4,2,19940902, 69.5430,  -7.7370, 1602,    601.4,  -0.3585,  34.8938,2,-999.0000,9,    334.2,2,    314.1,2,     9.88,2,    10.93,2,     0.06,2,     1.17,2,   2148.0,2,   2301.2,2, -0.381407005
  58AA19940826,   GNS,    35,  1,      3,2,19940902, 69.5430,  -7.7370, 1602,   1004.3,  -0.7019,  34.9065,2,  34.9070,2,    323.6,2,    306.7,2,    12.82,2,    11.42,2,     0.06,2,     1.42,3,   2150.8,2,   2298.4,2, -0.740993392
  58AA19940826,   GNS,    35,  1,      2,2,19940902, 69.5430,  -7.7370, 1602,   1304.5,  -0.8410,  34.9096,2,-999.0000,9,    323.5,2,    308.0,2,    14.24,2,    11.13,2,     0.18,2,     1.35,3,   2152.3,2,   2297.7,2, -0.893835307
  58AA19940826,   GNS,    35,  1,      1,2,19940902, 69.5430,  -7.7370, 1602,   1557.1,  -0.9009,  34.9100,2,  34.9100,2,    324.3,2,    305.8,2,     7.64,3,    12.44,2,     0.11,2,     1.19,2,   2152.4,2,   2295.4,2, -0.966735053
  58AA19940826,   GNS,    36,  1,     12,2,19940902, 69.5450,  -7.5350,   -9,     14.5,   6.5207,  34.8061,2,  34.8080,2,    323.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.51941725
  58AA19940826,   GNS,    36,  1,     11,2,19940902, 69.5450,  -7.5350,   -9,     22.9,   6.4869,  34.8169,2,  34.8150,2,    324.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.48487852
  58AA19940826,   GNS,    36,  1,     10,2,19940902, 69.5450,  -7.5350,   -9,     53.9,   2.7428,  34.9510,2,-999.0000,9,    335.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.73961757
  58AA19940826,   GNS,    36,  1,      9,2,19940902, 69.5450,  -7.5350,   -9,    105.3,   1.7972,  34.9390,2,-999.0000,9,    336.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.79175621
  58AA19940826,   GNS,    36,  1,      8,2,19940902, 69.5450,  -7.5350,   -9,    203.3,   0.5839,  34.8919,2,-999.0000,9,    344.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.575284266
  58AA19940826,   GNS,    36,  1,      7,2,19940902, 69.5450,  -7.5350,   -9,    404.4,  -0.1493,  34.8872,2,-999.0000,9,    338.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.164681053
  58AA19940826,   GNS,    36,  1,      6,2,19940902, 69.5450,  -7.5350,   -9,    603.4,  -0.4198,  34.8979,2,-999.0000,9,    327.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.442489594
  58AA19940826,   GNS,    36,  1,      5,2,19940902, 69.5450,  -7.5350,   -9,    803.9,  -0.6221,  34.9036,2,  34.9040,2,    323.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.652453516
  58AA19940826,   GNS,    36,  1,      4,2,19940902, 69.5450,  -7.5350,   -9,   1006.2,  -0.7352,  34.9092,2,  34.9090,2,    321.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.774111806
  58AA19940826,   GNS,    36,  1,      3,2,19940902, 69.5450,  -7.5350,   -9,   1300.1,  -0.8163,  34.9112,2,  34.9120,2,    321.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.869173536
  58AA19940826,   GNS,    36,  1,      2,2,19940902, 69.5450,  -7.5350,   -9,   1603.8,  -0.8781,  34.9109,2,  34.9110,2,    322.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.946875021
  58AA19940826,   GNS,    36,  1,      1,2,19940902, 69.5450,  -7.5350,   -9,   1887.0,  -0.9171,  34.9105,2,  34.9100,2,    323.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.00215375
  58AA19940826,   GNS,    37,  1,     12,2,19940902, 69.5470,  -7.4050, 2214,      7.5,   6.7208,  34.8425,2,-999.0000,9,    320.5,2,    306.0,2,     1.67,2,     1.12,2,     0.12,2,     0.71,2,   2078.4,2,   2304.9,2,   6.72012489
  58AA19940826,   GNS,    37,  1,     11,2,19940902, 69.5470,  -7.4050, 2214,     14.9,   6.7381,  34.8463,2,  34.8480,2,    322.3,2,    307.4,2,     1.63,2,     1.07,2,     0.12,2,     0.59,2,   2079.4,2,   2304.2,2,   6.73675589
  58AA19940826,   GNS,    37,  1,     10,2,19940902, 69.5470,  -7.4050, 2214,     55.2,   3.3061,  34.9211,2,-999.0000,9,    343.1,2,    321.6,2,     3.97,2,     5.75,2,     0.59,2,     0.88,2,   2120.9,2,   2305.8,2,   3.30259082
  58AA19940826,   GNS,    37,  1,      9,2,19940902, 69.5470,  -7.4050, 2214,    105.3,   1.5881,  34.9078,2,-999.0000,9,    349.8,2,    327.2,2,     5.15,2,     9.66,2,     0.46,2,     0.94,2,   2136.0,2,   2293.9,2,   1.58284417
  58AA19940826,   GNS,    37,  1,      8,2,19940902, 69.5470,  -7.4050, 2214,    205.1,   0.3480,  34.8842,2,-999.0000,9,    345.3,2,    324.1,2,     6.70,2,    10.78,2,     0.10,2,     1.28,3,   2147.2,2,   2301.7,2,  0.339713664
  58AA19940826,   GNS,    37,  1,      7,2,19940902, 69.5470,  -7.4050, 2214,    406.7,  -0.0979,  34.8927,2,-999.0000,9,    333.9,2,    313.7,2,     7.49,2,    11.21,2,     0.14,2,     1.27,3,   2151.5,2,   2288.4,2, -0.113556777
  58AA19940826,   GNS,    37,  1,      6,2,19940902, 69.5470,  -7.4050, 2214,    603.2,  -0.3961,  34.8996,2,-999.0000,9,    329.7,2,    311.0,2,     0.04,4,     0.19,4,    -0.01,2,     0.09,4,   2151.8,2,   2305.8,2, -0.418902436
  58AA19940826,   GNS,    37,  1,      5,2,19940902, 69.5470,  -7.4050, 2214,    805.0,  -0.5953,  34.9058,2,  34.9050,2,    323.8,2,    305.0,2,     9.42,2,    11.48,2,     0.07,2,     1.17,2,   2150.7,2,   2309.0,2, -0.625884019
  58AA19940826,   GNS,    37,  1,      4,2,19940902, 69.5470,  -7.4050, 2214,   1004.9,  -0.7117,  34.9104,2,  34.9080,2,    323.9,2,    306.3,2,    10.16,2,    11.66,2,     0.29,2,     1.15,2,   2153.1,2,   2303.3,2,  -0.75074279
  58AA19940826,   GNS,    37,  1,      3,2,19940902, 69.5470,  -7.4050, 2214,   1308.8,  -0.8391,  34.9126,2,  34.9120,2,    323.6,2,    308.4,2,    14.65,2,    14.94,2,     0.11,2,     1.29,2,   2152.2,2,   2302.5,2, -0.892186224
  58AA19940826,   GNS,    37,  1,      2,2,19940902, 69.5470,  -7.4050, 2214,   1812.8,  -0.9186,  34.9122,2,  34.9100,2,    325.1,2,    308.9,2,     0.07,4,     0.27,4,     0.00,2,     0.25,4,   2154.8,2,   2306.7,2, -0.999102216
  58AA19940826,   GNS,    37,  1,      1,2,19940902, 69.5470,  -7.4050, 2214,   2185.4,  -0.9157,  34.9123,2,  34.9160,2,    327.5,2,   -999.0,9,    16.14,2,    12.55,2,     0.07,2,     1.26,2,   2155.0,2,   2296.9,2,  -1.01995005
  58AA19940826,   GNS,    38,  1,     10,2,19940902, 69.5550,  -6.8470, 2500,     12.9,   6.4179,  34.7501,2,  34.7510,2,    308.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.41677038
  58AA19940826,   GNS,    38,  1,      9,2,19940902, 69.5550,  -6.8470, 2500,     21.4,   6.4145,  34.7519,2,  34.7570,2,    309.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.41262514
  58AA19940826,   GNS,    38,  1,      8,2,19940902, 69.5550,  -6.8470, 2500,    591.8,  -0.2123,  34.8962,2,-999.0000,9,    311.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.235514694
  58AA19940826,   GNS,    38,  1,      7,2,19940902, 69.5550,  -6.8470, 2500,    795.5,  -0.4628,  34.8988,2,-999.0000,9,    311.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.493820676
  58AA19940826,   GNS,    38,  1,      6,2,19940902, 69.5550,  -6.8470, 2500,   1004.0,  -0.6269,  34.9062,2,-999.0000,9,    305.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.666598716
  58AA19940826,   GNS,    38,  1,      5,2,19940902, 69.5550,  -6.8470, 2500,   1306.9,  -0.7477,  34.9105,2,-999.0000,9,    303.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.801657663
  58AA19940826,   GNS,    38,  1,      4,2,19940902, 69.5550,  -6.8470, 2500,   1606.8,  -0.8410,  34.9117,2,  34.9110,2,    305.0,2,    306.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.910427045
  58AA19940826,   GNS,    38,  1,      3,2,19940902, 69.5550,  -6.8470, 2500,   1808.3,  -0.8804,  34.9113,2,  34.9070,2,    305.4,2,    304.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.961172969
  58AA19940826,   GNS,    38,  1,      2,2,19940902, 69.5550,  -6.8470, 2500,   2000.6,  -0.8971,  34.9113,2,  34.9100,2,    306.2,2,    306.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   -0.9895857
  58AA19940826,   GNS,    38,  1,      1,2,19940902, 69.5550,  -6.8470, 2500,   2475.3,  -0.8918,  34.9110,2,  34.9130,2,    306.7,2,    305.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.01651315
  58AA19940826,   GNS,    39,  1,     12,2,19940904, 69.5600,  -6.2730, 2800,      8.3,   7.5737,  34.9142,2,  34.9170,2,    306.1,2,    297.9,2,     2.14,2,     1.47,2,     0.20,2,     0.54,2,   2081.7,2,   2308.3,2,   7.57289767
  58AA19940826,   GNS,    39,  1,     11,2,19940904, 69.5600,  -6.2730, 2800,     15.8,   7.5722,  34.9051,2,  34.9190,2,    298.0,2,    298.4,2,     2.10,2,     1.56,2,     0.20,2,     0.61,2,   2080.6,2,   2318.4,2,   7.57067201
  58AA19940826,   GNS,    39,  1,     10,2,19940904, 69.5600,  -6.2730, 2800,     55.9,   4.1985,  35.0019,2,  34.9870,2,    301.9,2,    303.4,2,     5.74,2,     9.24,2,     0.09,2,     1.01,2,   2128.6,2,   2305.8,2,   4.19453934
  58AA19940826,   GNS,    39,  1,      9,2,19940904, 69.5600,  -6.2730, 2800,     85.5,   3.6796,  35.0032,2,-999.0000,9,    303.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.67387467
  58AA19940826,   GNS,    39,  1,      8,2,19940904, 69.5600,  -6.2730, 2800,     88.5,   3.6609,  35.0078,2,-999.0000,9,    304.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.65498425
  58AA19940826,   GNS,    39,  1,      7,2,19940904, 69.5600,  -6.2730, 2800,     91.3,   3.6334,  35.0237,2,-999.0000,9,    302.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,    3.6273127
  58AA19940826,   GNS,    39,  1,      6,2,19940904, 69.5600,  -6.2730, 2800,     93.4,   3.5934,  35.0153,2,-999.0000,9,    301.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.58720248
  58AA19940826,   GNS,    39,  1,      5,2,19940904, 69.5600,  -6.2730, 2800,     96.1,   3.5728,  35.0116,2,-999.0000,9,    302.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.56643778
  58AA19940826,   GNS,    39,  1,      4,2,19940904, 69.5600,  -6.2730, 2800,    105.7,   3.5193,  35.0129,2,  35.0160,2,    303.1,2,    309.0,2,     6.26,2,    10.83,2,     0.08,2,     1.04,2,   2137.4,2,   2315.6,2,   3.51233879
  58AA19940826,   GNS,    39,  1,      3,2,19940904, 69.5600,  -6.2730, 2800,   1007.0,  -0.5636,  34.9061,2,  34.9080,2,    301.6,2,    305.1,2,     9.39,2,    11.60,2,     0.08,2,     1.12,2,   2155.8,2,   2304.4,2, -0.603973271
  58AA19940826,   GNS,    39,  1,      2,2,19940904, 69.5600,  -6.2730, 2800,   2015.9,  -0.9054,  34.9113,2,  34.9110,2,    305.3,2,    308.1,2,    15.65,2,    12.03,2,     0.06,2,     1.14,2,   2155.8,2,   2319.5,3,  -0.99873372
  58AA19940826,   GNS,    39,  1,      1,2,19940904, 69.5600,  -6.2730, 2800,   2773.1,  -0.8850,  34.9115,2,  34.9100,2,    306.9,2,    304.2,2,    16.72,2,    11.99,2,     0.06,2,     1.16,2,   2158.2,2,   2299.4,2,  -1.03186774
  58AA19940826,   GNS,    40,  1,     12,2,19940904, 69.5700,  -5.0680, 3100,    175.6,   3.2540,  35.0062,2,  34.9990,2,    310.3,2,    308.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.24271719
  58AA19940826,   GNS,    40,  1,     11,2,19940904, 69.5700,  -5.0680, 3100,    445.3,   0.7612,  34.8979,2,  34.9000,2,    308.6,2,    309.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.740711147
  58AA19940826,   GNS,    40,  1,     10,2,19940904, 69.5700,  -5.0680, 3100,    997.4,  -0.5840,  34.9079,2,  34.9100,2,    301.0,2,    272.5,4,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.623737987
  58AA19940826,   GNS,    40,  1,      9,2,19940904, 69.5700,  -5.0680, 3100,   1495.5,  -0.8264,  34.9124,2,-999.0000,9,    300.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.889716448
  58AA19940826,   GNS,    40,  1,      8,2,19940904, 69.5700,  -5.0680, 3100,   1495.1,  -0.8264,  34.9123,2,-999.0000,9,    299.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.889693903
  58AA19940826,   GNS,    40,  1,      7,2,19940904, 69.5700,  -5.0680, 3100,   1495.0,  -0.8263,  34.9124,2,-999.0000,9,    300.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.88958982
  58AA19940826,   GNS,    40,  1,      6,2,19940904, 69.5700,  -5.0680, 3100,   1496.9,  -0.8266,  34.9124,2,-999.0000,9,    300.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.889991993
  58AA19940826,   GNS,    40,  1,      5,2,19940904, 69.5700,  -5.0680, 3100,   1497.8,  -0.8266,  34.9122,2,  34.9110,2,    301.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.890038291
  58AA19940826,   GNS,    40,  1,      4,2,19940904, 69.5700,  -5.0680, 3100,   2004.7,  -0.9021,  34.9120,2,  34.9110,2,    303.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.994771273
  58AA19940826,   GNS,    40,  1,      3,2,19940904, 69.5700,  -5.0680, 3100,   2507.5,  -0.8974,  34.9120,2,  34.9100,2,    303.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.02430379
  58AA19940826,   GNS,    40,  1,      2,2,19940904, 69.5700,  -5.0680, 3100,   2807.7,  -0.8807,  34.9121,2,  34.9110,2,    304.2,2,    304.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,    -1.030317
  58AA19940826,   GNS,    40,  1,      1,2,19940904, 69.5700,  -5.0680, 3100,   3077.0,  -0.8640,  34.9127,2,  34.9100,2,    300.4,2,    302.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.03529139
  58AA19940826,   GNS,    41,  2,     12,2,19940904, 69.5670,  -3.8600, 3400,      5.6,   8.9260,  34.9701,2,-999.0000,9,    289.5,2,    288.4,2,     2.20,2,     0.43,2,     0.12,2,     0.46,2,   2057.3,2,   2312.9,2,   8.92540126
  58AA19940826,   GNS,    41,  2,     11,2,19940904, 69.5670,  -3.8600, 3400,     14.8,   8.9206,  34.9735,2,  34.9780,2,    289.1,2,    288.4,2,     2.16,2,     0.39,2,     0.12,2,     0.48,2,   2072.0,2,   2298.2,2,   8.91901717
  58AA19940826,   GNS,    41,  2,     10,2,19940904, 69.5670,  -3.8600, 3400,     24.9,   8.9150,  34.9740,2,  34.9790,2,    288.3,2,    289.7,2,     2.18,2,     0.87,2,     0.16,2,     0.50,2,   2071.7,2,   2302.2,2,   8.91233642
  58AA19940826,   GNS,    41,  2,      9,2,19940904, 69.5670,  -3.8600, 3400,     35.9,   8.8902,  34.9783,2,-999.0000,9,    288.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.88636394
  58AA19940826,   GNS,    41,  2,      8,2,19940904, 69.5670,  -3.8600, 3400,     55.1,   6.1801,  35.0673,2,-999.0000,9,    288.8,2,    287.9,2,     6.17,2,     9.68,2,     0.08,2,     0.95,2,   2128.4,2,   2304.1,2,   6.17533169
  58AA19940826,   GNS,    41,  2,      7,2,19940904, 69.5670,  -3.8600, 3400,     85.2,   5.4454,  35.0442,2,-999.0000,9,    294.2,2,    293.5,2,     6.33,2,    10.50,2,     0.14,2,     1.01,2,   2134.7,2,   2309.3,2,   5.43849826
  58AA19940826,   GNS,    41,  2,      6,2,19940904, 69.5670,  -3.8600, 3400,    105.0,   4.8825,  35.0072,2,  35.0040,2,    299.7,2,    299.1,2,     6.30,2,    10.50,2,     0.15,2,     1.00,2,   2134.3,2,   2304.2,2,   4.87444945
  58AA19940826,   GNS,    41,  2,      5,2,19940904, 69.5670,  -3.8600, 3400,    205.1,   3.3738,  34.9736,2,-999.0000,9,    308.1,2,    308.6,2,     6.19,2,    12.21,2,     0.08,2,     1.31,3,   2138.1,2,   2295.0,2,   3.36038523
  58AA19940826,   GNS,    41,  2,      4,2,19940904, 69.5670,  -3.8600, 3400,    304.8,   2.7642,  34.9798,2,-999.0000,9,    308.5,2,    311.2,2,     6.27,2,    10.69,2,     0.06,2,     1.02,2,   2141.5,2,   2303.3,2,   2.74551054
  58AA19940826,   GNS,    41,  2,      3,2,19940904, 69.5670,  -3.8600, 3400,    406.4,   1.7013,  34.9306,2,-999.0000,9,    305.6,2,    309.0,2,     6.72,2,    14.68,2,     0.08,2,     1.15,2,   2148.7,2,   2295.4,2,   1.67957694
  58AA19940826,   GNS,    41,  2,      2,2,19940904, 69.5670,  -3.8600, 3400,    504.8,   0.7864,  34.8971,2,  34.9020,2,    309.3,2,    309.4,2,     7.03,2,    11.61,2,     0.09,2,     1.10,2,   2151.3,2,   2300.7,2,  0.762803669
  58AA19940826,   GNS,    41,  2,      1,2,19940904, 69.5670,  -3.8600, 3400,    604.3,   0.1637,  34.8921,2,  34.8950,2,    311.9,2,    307.7,2,     7.47,2,    12.04,2,     0.16,2,     1.10,2,   2155.2,2,   2311.8,2,  0.138039335
