EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19921105,   GNS,   109,  2,      1,2,19921112, 65.0000,  -7.6670, 2010,      0.0,   4.4790,  34.7530,2,    309.1,2,     3.34,2,     8.07,2,     0.14,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4790
  58JH19921105,   GNS,   109,  1,     12,2,19921112, 65.0000,  -7.6670, 2010,     10.0,   4.4780,  34.7520,2,    309.5,2,     3.33,2,     8.11,2,     0.14,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4773
  58JH19921105,   GNS,   109,  1,     11,2,19921112, 65.0000,  -7.6670, 2010,     30.0,   4.4880,  34.7540,2,    307.3,2,     3.34,2,     8.12,2,     0.15,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4858
  58JH19921105,   GNS,   109,  1,     10,2,19921112, 65.0000,  -7.6670, 2010,     50.0,   4.5070,  34.7590,2,    309.5,2,     3.36,2,     8.17,2,     0.15,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.5034
  58JH19921105,   GNS,   109,  1,      9,2,19921112, 65.0000,  -7.6670, 2010,    100.0,   3.0390,  34.9190,2,    310.4,2,     4.95,2,    11.79,2,     0.02,2,     0.78,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0328
  58JH19921105,   GNS,   109,  1,      8,2,19921112, 65.0000,  -7.6670, 2010,    150.0,   2.9710,  34.9710,2,    309.9,2,     5.80,2,    13.35,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9617
  58JH19921105,   GNS,   109,  1,      7,2,19921112, 65.0000,  -7.6670, 2010,    200.0,   2.5430,  34.9580,2,    310.8,2,     5.84,2,    13.43,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5313
  58JH19921105,   GNS,   109,  1,      6,2,19921112, 65.0000,  -7.6670, 2010,    300.0,   1.5100,  34.9120,2,    315.6,2,     5.93,2,    13.51,2,     0.01,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.4947
  58JH19921105,   GNS,   109,  1,      5,2,19921112, 65.0000,  -7.6670, 2010,    400.0,   0.4370,  34.8630,2,    315.6,2,     6.25,2,    13.70,2,     0.01,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4199
  58JH19921105,   GNS,   109,  1,      4,2,19921112, 65.0000,  -7.6670, 2010,    500.0,   0.1760,  34.8850,2,    307.3,2,     7.01,2,    14.01,2,     0.02,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1552
  58JH19921105,   GNS,   109,  1,      3,2,19921112, 65.0000,  -7.6670, 2010,   1000.0,  -0.5750,  34.8990,2,    305.6,2,     8.90,2,    14.55,2,     0.01,2,     0.97,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6149
  58JH19921105,   GNS,   109,  1,      2,2,19921112, 65.0000,  -7.6670, 2010,   1500.0,  -0.7720,  34.9030,2,    304.7,2,    10.59,2,    14.80,2,     0.01,2,     1.00,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8362
  58JH19921105,   GNS,   109,  1,      1,2,19921112, 65.0000,  -7.6670, 2010,   2000.0,  -0.8990,  34.9050,2,    306.4,2,    11.70,2,    15.09,2,     0.01,2,     1.03,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9914
  58JH19921105,   GNS,   115,  2,      1,2,19921113, 65.0000,  -8.8330, 1760,      0.0,   4.1790,  34.7950,2,    309.5,2,     3.74,2,     8.76,2,     0.05,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1790
  58JH19921105,   GNS,   115,  1,     12,2,19921113, 65.0000,  -8.8330, 1760,     10.0,   4.1770,  34.7950,2,    309.5,2,     3.75,2,     8.74,2,     0.07,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1763
  58JH19921105,   GNS,   115,  1,     11,2,19921113, 65.0000,  -8.8330, 1760,     30.0,   4.2290,  34.7990,2,    309.5,2,     3.70,2,     8.79,2,     0.06,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2269
  58JH19921105,   GNS,   115,  1,     10,2,19921113, 65.0000,  -8.8330, 1760,     50.0,   4.2270,  34.7980,2,    309.1,2,     3.71,2,     8.81,2,     0.07,2,     0.61,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2235
  58JH19921105,   GNS,   115,  1,      9,2,19921113, 65.0000,  -8.8330, 1760,    100.0,   3.2340,  34.9330,2,    306.9,2,     5.59,2,    12.95,2,     0.02,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2277
  58JH19921105,   GNS,   115,  1,      8,2,19921113, 65.0000,  -8.8330, 1760,    150.0,   2.8870,  34.9680,2,    310.8,2,     5.79,2,    13.20,2,     0.01,2,     0.86,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8778
  58JH19921105,   GNS,   115,  1,      7,2,19921113, 65.0000,  -8.8330, 1760,    200.0,   2.5660,  34.9590,2,    313.4,2,     5.85,2,    13.25,2,     0.01,2,     0.87,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5542
  58JH19921105,   GNS,   115,  1,      6,2,19921113, 65.0000,  -8.8330, 1760,    300.0,   1.7990,  34.9390,2,    312.1,2,     5.98,2,    13.44,2,     0.01,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7830
  58JH19921105,   GNS,   115,  1,      5,2,19921113, 65.0000,  -8.8330, 1760,    400.0,   0.8480,  34.9040,2,    311.2,2,     6.36,2,    13.70,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8295
  58JH19921105,   GNS,   115,  1,      4,2,19921113, 65.0000,  -8.8330, 1760,    500.0,   0.2810,  34.9020,2,    306.0,2,     6.88,2,    13.89,2,     0.01,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2597
  58JH19921105,   GNS,   115,  1,      3,2,19921113, 65.0000,  -8.8330, 1760,   1000.0,  -0.5800,  34.9130,2,    303.8,2,     9.15,2,    14.13,2,     0.01,2,     0.96,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6199
  58JH19921105,   GNS,   115,  1,      2,2,19921113, 65.0000,  -8.8330, 1760,   1500.0,  -0.7570,  34.9140,2,    303.4,2,    10.72,2,    14.61,2,     0.01,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8214
  58JH19921105,   GNS,   115,  1,      1,2,19921113, 65.0000,  -8.8330, 1760,   1750.0,  -0.7740,  34.9160,2,    304.3,2,    11.14,2,    14.73,2,     0.01,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8528
  58JH19921105,   GNS,   120,  2,      1,2,19921114, 65.0000, -10.0000,  730,      0.0,   3.8250,  34.6750,2,    313.0,2,     3.03,2,     7.83,2,     0.06,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.8250
  58JH19921105,   GNS,   120,  1,     12,2,19921114, 65.0000, -10.0000,  730,     10.0,   3.8200,  34.6700,2,    314.3,2,     3.07,2,     7.66,2,     0.06,2,     0.53,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.8193
  58JH19921105,   GNS,   120,  1,     11,2,19921114, 65.0000, -10.0000,  730,     30.0,   3.7290,  34.6690,2,    313.9,2,     3.07,2,     8.16,2,     0.06,2,     0.53,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7270
  58JH19921105,   GNS,   120,  1,     10,2,19921114, 65.0000, -10.0000,  730,     50.0,   3.6480,  34.6700,2,    310.4,2,     3.09,2,     7.70,2,     0.06,2,     0.54,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6447
  58JH19921105,   GNS,   120,  1,      9,2,19921114, 65.0000, -10.0000,  730,     75.0,   3.1660,  34.6430,2,    315.2,2,     3.26,2,     8.09,2,     0.06,2,     0.57,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1613
  58JH19921105,   GNS,   120,  1,      8,2,19921114, 65.0000, -10.0000,  730,    100.0,   0.4780,  34.7550,2,    320.0,2,     5.52,2,    12.74,2,     0.02,2,     0.86,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4740
  58JH19921105,   GNS,   120,  1,      7,2,19921114, 65.0000, -10.0000,  730,    150.0,   0.1210,  34.7990,2,    324.3,2,     6.07,2,    13.26,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1153
  58JH19921105,   GNS,   120,  1,      6,2,19921114, 65.0000, -10.0000,  730,    200.0,   0.1410,  34.8490,2,    310.8,2,     6.42,2,    13.50,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1333
  58JH19921105,   GNS,   120,  1,      5,2,19921114, 65.0000, -10.0000,  730,    300.0,   0.0180,  34.8900,2,    299.9,2,     7.26,2,    13.88,2,     0.01,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0065
  58JH19921105,   GNS,   120,  1,      4,2,19921114, 65.0000, -10.0000,  730,    400.0,  -0.1850,  34.8960,2,    304.7,2,     7.81,2,    13.88,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2001
  58JH19921105,   GNS,   120,  1,      3,2,19921114, 65.0000, -10.0000,  730,    500.0,  -0.3330,  34.8990,2,    302.1,2,     8.42,2,    13.95,2,     0.01,2,     0.96,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3517
  58JH19921105,   GNS,   120,  1,      2,2,19921114, 65.0000, -10.0000,  730,    600.0,  -0.5060,  34.9020,2,    298.2,2,    10.34,2,    14.26,2,     0.01,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5281
  58JH19921105,   GNS,   120,  1,      1,2,19921114, 65.0000, -10.0000,  730,    690.0,  -0.5240,  34.9040,2,    297.3,2,    10.82,2,    14.33,2,     0.01,2,     1.00,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5499
  58JH19921105,   GNS,   125,  2,      1,2,19921115, 65.0000, -11.1670,  580,      0.0,   3.5480,  34.5630,2,    314.4,2,     3.64,2,     8.07,2,     0.27,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5480
  58JH19921105,   GNS,   125,  1,     12,2,19921115, 65.0000, -11.1670,  580,     10.0,   3.5460,  34.5620,2,    314.8,2,     4.09,2,     8.66,2,     0.27,2,     0.60,2,       -999,9,    5.566,2,    3.220,2,    0.360,2,    6.658,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5454
  58JH19921105,   GNS,   125,  1,     11,2,19921115, 65.0000, -11.1670,  580,     20.0,   3.5460,  34.5620,2,    314.4,2,     4.27,2,     8.75,2,     0.24,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5447
  58JH19921105,   GNS,   125,  1,     10,2,19921115, 65.0000, -11.1670,  580,     30.0,   3.5460,  34.5620,2,    314.8,2,     4.27,2,     8.87,2,     0.25,2,     0.67,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5441
  58JH19921105,   GNS,   125,  1,      9,2,19921115, 65.0000, -11.1670,  580,     50.0,   3.1980,  34.5530,2,    315.2,2,     4.25,2,     8.93,2,     0.25,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1949
  58JH19921105,   GNS,   125,  1,      8,2,19921115, 65.0000, -11.1670,  580,     75.0,   3.0790,  34.5560,2,    318.7,2,     4.26,2,     8.91,2,     0.26,2,     0.63,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0744
  58JH19921105,   GNS,   125,  1,      7,2,19921115, 65.0000, -11.1670,  580,    100.0,   3.1810,  34.7770,2,    299.5,2,     6.05,2,    13.36,2,     0.03,2,     0.92,2,       -999,9,    5.609,2,    2.932,2, -999.000,9,    5.348,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1747
  58JH19921105,   GNS,   125,  1,      6,2,19921115, 65.0000, -11.1670,  580,    150.0,   1.1890,  34.7850,2,    316.1,2,     6.42,2,    13.58,2,     0.03,2,     0.84,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1820
  58JH19921105,   GNS,   125,  1,      5,2,19921115, 65.0000, -11.1670,  580,    200.0,   0.3630,  34.7760,2,    324.3,2,     6.62,2,    14.24,2,     0.02,2,     0.97,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3549
  58JH19921105,   GNS,   125,  1,      4,2,19921115, 65.0000, -11.1670,  580,    300.0,   0.1140,  34.8550,2,    312.1,2,     6.88,2,    13.72,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1022
  58JH19921105,   GNS,   125,  1,      3,2,19921115, 65.0000, -11.1670,  580,    400.0,  -0.0780,  34.8850,2,    305.6,2,     7.58,2,    13.85,2,     0.01,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0934
  58JH19921105,   GNS,   125,  1,      2,2,19921115, 65.0000, -11.1670,  580,    500.0,  -0.3330,  34.8910,2,    304.3,2,     8.76,2,    13.35,2,     0.05,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3517
  58JH19921105,   GNS,   125,  1,      1,2,19921115, 65.0000, -11.1670,  580,    570.0,  -0.3510,  34.8960,2,    306.0,2,     8.93,2,    13.94,2,     0.02,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3726
  58JH19921105,   GNS,   127,  1,      9,2,19921116, 65.8330, -12.0000,  633,      0.0,   3.9440,  34.3610,2,    308.7,2,     4.37,2,     9.08,2,     0.23,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9440
  58JH19921105,   GNS,   127,  1,      8,2,19921116, 65.8330, -12.0000,  633,     10.0,   3.9440,  34.4290,2,    309.6,2,     4.36,2,     9.06,2,     0.21,2,     0.66,2,       -999,9,    5.639,2,    2.823,2,    0.385,2,    6.516,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9433
  58JH19921105,   GNS,   127,  1,      7,2,19921116, 65.8330, -12.0000,  633,     20.0,   3.9450,  34.4870,2,    308.7,2,     4.36,2,     9.17,2,     0.22,2,     0.69,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9436
  58JH19921105,   GNS,   127,  1,      6,2,19921116, 65.8330, -12.0000,  633,     50.0,   3.9220,  34.5420,2,    307.8,2,     4.32,2,     9.04,2,     0.23,2,     0.70,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9186
  58JH19921105,   GNS,   127,  1,      5,2,19921116, 65.8330, -12.0000,  633,     75.0,   3.9190,  34.5940,2,    306.5,2,     4.51,2,     9.52,2,     0.21,2,     0.72,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9139
  58JH19921105,   GNS,   127,  1,      4,2,19921116, 65.8330, -12.0000,  633,    100.0,   4.1900,  34.7260,2,    293.8,2,     5.68,2,    11.67,2,     0.08,2,     0.85,2,       -999,9,    5.372,2,    2.603,2,    0.381,2,    5.869,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1829
  58JH19921105,   GNS,   127,  1,      3,2,19921116, 65.8330, -12.0000,  633,    125.0,   4.3830,  34.8770,2,    278.1,2,     7.87,2,    15.14,2,     0.03,2,     1.08,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3739
  58JH19921105,   GNS,   127,  1,      2,2,19921116, 65.8330, -12.0000,  633,    150.0,   4.2650,  34.9130,2,    274.6,2,     8.80,2,    15.99,2,     0.03,2,     1.15,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2542
  58JH19921105,   GNS,   127,  1,      1,2,19921116, 65.8330, -12.0000,  633,    180.0,   4.2620,  34.9140,2,    274.6,2,     8.80,2,    16.00,2,     0.03,2,     1.14,2,       -999,9,    5.058,2,    2.436,2,    0.349,2,    5.136,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2490
  58JH19921105,   GNS,   128,  2,      1,2,19921116, 66.3330, -10.6670, 1450,      0.0,   2.5230,  34.4410,2,    322.7,2,     3.52,2,     7.75,2,     0.38,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5230
  58JH19921105,   GNS,   128,  1,     12,2,19921116, 66.3330, -10.6670, 1450,     10.0,   2.5130,  34.4380,2,    324.9,2,     3.42,2,     7.50,2,     0.37,2,     0.57,2,       -999,9,    6.053,2,    3.079,2,    0.410,2,    7.284,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5124
  58JH19921105,   GNS,   128,  1,     11,2,19921116, 66.3330, -10.6670, 1450,     30.0,   2.4960,  34.4480,2,    324.0,2,     3.34,2,     7.54,2,     0.36,2,     0.63,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4943
  58JH19921105,   GNS,   128,  1,     10,2,19921116, 66.3330, -10.6670, 1450,     50.0,   2.5490,  34.5130,2,    317.9,2,     3.93,2,     8.81,2,     0.25,2,     0.63,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5462
  58JH19921105,   GNS,   128,  1,      9,2,19921116, 66.3330, -10.6670, 1450,    100.0,   1.7320,  34.8040,2,    307.3,2,     6.96,2,    13.80,2,     0.02,2,     0.95,2,       -999,9,    5.449,2,    2.703,2,    0.351,2,    6.121,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7269
  58JH19921105,   GNS,   128,  1,      8,2,19921116, 66.3330, -10.6670, 1450,    150.0,   0.4240,  34.7940,2,    317.4,2,     6.45,2,    13.23,2,     0.01,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4179
  58JH19921105,   GNS,   128,  1,      7,2,19921116, 66.3330, -10.6670, 1450,    200.0,   0.3540,  34.8370,2,    325.6,2,     5.73,2,    12.89,2,     0.01,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3459
  58JH19921105,   GNS,   128,  1,      6,2,19921116, 66.3330, -10.6670, 1450,    300.0,   0.1970,  34.8630,2,    313.9,2,     6.39,2,    13.30,2,     0.01,2,     0.97,2,       -999,9,    4.476,2,    2.032,2,    0.233,2,    5.208,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1850
  58JH19921105,   GNS,   128,  1,      5,2,19921116, 66.3330, -10.6670, 1450,    400.0,   0.1010,  34.8890,2,    303.8,2,     6.93,2,    13.83,2,     0.01,2,     1.04,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0850
  58JH19921105,   GNS,   128,  1,      4,2,19921116, 66.3330, -10.6670, 1450,    500.0,  -0.1190,  34.8950,2,    303.4,2,     7.32,2,    13.79,2,     0.01,2,     1.02,2,       -999,9,    2.735,2,    1.273,2,    0.117,2,    3.639,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1386
  58JH19921105,   GNS,   128,  1,      3,2,19921116, 66.3330, -10.6670, 1450,    800.0,  -0.5070,  34.9050,2,    304.3,2,     8.72,2,    14.15,2,     0.01,2,     1.02,2,       -999,9,    1.767,2,    0.759,2,    0.065,2,    2.670,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5379
  58JH19921105,   GNS,   128,  1,      2,2,19921116, 66.3330, -10.6670, 1450,   1000.0,  -0.6120,  34.9080,2,    303.8,2,     9.62,2,    14.19,2,     0.01,2,     0.99,2,       -999,9,    1.423,2,    0.621,2,    0.047,2,    2.339,2,    7.538,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6516
  58JH19921105,   GNS,   128,  1,      1,2,19921116, 66.3330, -10.6670, 1450,   1300.0,  -0.7190,  34.9090,2,    302.5,2,    10.47,2,    14.53,2,     0.01,2,     1.09,2,       -999,9,    1.079,2,    0.404,2,    0.050,2,    1.949,2,    6.786,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7729
  58JH19921105,   GNS,   129,  2,      1,2,19921117, 66.8330,  -9.5000, 1544,      0.0,   3.1940,  34.6190,2,   -999.0,9,     2.75,2,     7.25,2,     0.21,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1940
  58JH19921105,   GNS,   129,  1,     12,2,19921117, 66.8330,  -9.5000, 1544,     10.0,   3.1860,  34.6260,2,    317.0,2,     2.77,2,     7.24,2,     0.21,2,     0.65,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1854
  58JH19921105,   GNS,   129,  1,     11,2,19921117, 66.8330,  -9.5000, 1544,     30.0,   3.1970,  34.6310,2,    318.3,2,     2.76,2,     7.25,2,     0.21,2,     0.60,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1951
