EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58JH19940525,   75N,   348,  1,     88,     11,2,19940604, 74.5000,  15.0000, 1712,     30.0,   5.4120,  35.0650,2,    310.9,2,     4.40,2,     8.10,2,     0.24,2,     0.71,2,   -999.0,9,   -999.0,9,   5.4076
  58JH19940525,   75N,   348,  1,     89,     10,2,19940604, 74.5000,  15.0000, 1712,     50.0,   5.3630,  35.0630,2,    309.1,2,     4.50,2,     8.20,2,     0.27,2,     0.75,2,   -999.0,9,   -999.0,9,   5.3560
  58JH19940525,   75N,   348,  1,     90,      9,2,19940604, 74.5000,  15.0000, 1712,    100.0,   5.0670,  35.0650,2,    299.1,2,     5.00,2,    11.40,2,     0.33,2,     0.90,2,   -999.0,9,   -999.0,9,   5.0622
  58JH19940525,   75N,   348,  1,     91,      8,2,19940604, 74.5000,  15.0000, 1712,    150.0,   4.8960,  35.0700,2,    300.0,2,     5.00,2,    11.40,2,     0.39,2,     0.91,2,   -999.0,9,   -999.0,9,   4.8884
  58JH19940525,   75N,   348,  1,     92,      7,2,19940604, 74.5000,  15.0000, 1712,    200.0,   4.6870,  35.0670,2,    300.9,2,     5.20,2,    12.20,2,     0.15,2,     0.94,2,   -999.0,9,   -999.0,9,   4.6748
  58JH19940525,   75N,   348,  1,     93,      6,2,19940604, 74.5000,  15.0000, 1712,    300.0,   4.2180,  35.0560,2,    301.8,2,     5.40,2,    12.70,2,     0.05,2,     0.99,2,   -999.0,9,   -999.0,9,   4.1981
  58JH19940525,   75N,   348,  1,     94,      5,2,19940604, 74.5000,  15.0000, 1712,    400.0,   3.5510,  35.0320,2,    302.7,2,     5.60,2,    13.00,2,     0.03,2,     1.02,2,   -999.0,9,   -999.0,9,   3.5226
  58JH19940525,   75N,   348,  1,     95,      4,2,19940604, 74.5000,  15.0000, 1712,    500.0,   2.6180,  34.9780,2,    302.3,2,     5.60,2,    12.90,2,     0.05,2,     1.00,2,   -999.0,9,   -999.0,9,   2.5891
  58JH19940525,   75N,   348,  1,     96,      3,2,19940604, 74.5000,  15.0000, 1712,   1000.0,  -0.5110,  34.8840,2,    297.7,2,     9.00,2,    14.70,2,     0.01,2,     1.13,2,   -999.0,9,   -999.0,9,  -0.5504
  58JH19940525,   75N,   348,  1,     97,      2,2,19940604, 74.5000,  15.0000, 1712,   1500.0,  -0.9180,  34.8860,2,    297.3,2,    11.90,2,    15.30,2,     0.01,2,     1.16,2,   -999.0,9,   -999.0,9,  -0.9824
  58JH19940525,   75N,   348,  1,     98,      1,2,19940604, 74.5000,  15.0000, 1712,   1702.0,-999.0000,-999.0000,9,    307.7,2,    12.40,2,    15.80,2,     0.02,2,     1.21,2,   -999.0,9,   -999.0,9,  -0.9938
  58JH19940525,   75N,   349,  1,     99,     12,2,19940604, 74.5000,  16.0000,  890,     10.0,   5.8800,  35.0530,2,    306.8,2,     4.30,2,     9.30,2,     0.23,2,     0.79,2,   2121.7,2,   2344.0,3,   5.8792
  58JH19940525,   75N,   349,  1,      0,     11,2,19940604, 74.5000,  16.0000,  890,     30.0,   5.8030,  35.0430,2,    307.3,2,     4.40,2,     9.70,2,     0.22,2,     0.78,2,   -999.0,9,   2340.0,3,   5.7975
  58JH19940525,   75N,   349,  1,      1,     10,2,19940604, 74.5000,  16.0000,  890,     50.0,   5.7250,  35.0520,2,    300.4,2,     4.50,2,    10.10,2,     0.23,2,     0.83,2,   2122.8,2,   2345.0,3,   5.7159
  58JH19940525,   75N,   349,  1,      2,      9,2,19940604, 74.5000,  16.0000,  890,     75.0,   5.7080,  35.0590,2,    297.3,2,     4.70,2,    11.20,2,     0.21,2,     0.92,2,   2124.9,2,   2351.0,3,   5.7038
  58JH19940525,   75N,   349,  1,      3,      8,2,19940604, 74.5000,  16.0000,  890,    100.0,   5.6860,  35.0640,2,    299.1,2,     4.70,2,    11.30,2,     0.22,2,     0.91,2,   2127.8,2,   2347.0,3,   5.6817
  58JH19940525,   75N,   349,  1,      4,      7,2,19940604, 74.5000,  16.0000,  890,    150.0,   5.5380,  35.0660,2,   -999.0,9,     4.90,2,    11.80,2,     0.19,2,     0.93,2,   2130.2,2,   2351.0,3,   5.5277
  58JH19940525,   75N,   349,  1,      5,      6,2,19940604, 74.5000,  16.0000,  890,    200.0,   5.2680,  35.0580,2,    302.7,2,     4.80,2,    10.60,3,     0.38,2,     0.87,2,   2125.8,2,   2347.0,3,   5.2539
  58JH19940525,   75N,   349,  1,      6,      5,2,19940604, 74.5000,  16.0000,  890,    300.0,   4.8630,  35.0580,2,    298.2,2,     5.20,2,    12.30,2,     0.16,2,     0.98,2,   2132.8,2,   2345.0,3,   4.8366
  58JH19940525,   75N,   349,  1,      7,      4,2,19940604, 74.5000,  16.0000,  890,    400.0,   3.4400,  35.0000,2,    305.0,2,     5.40,2,    12.40,2,     0.15,2,     0.99,2,   2133.3,2,   2323.0,3,   3.4130
  58JH19940525,   75N,   349,  1,      8,      3,2,19940604, 74.5000,  16.0000,  890,    500.0,   2.8120,  34.9870,2,    306.4,2,     5.80,2,    12.70,2,     0.11,2,     1.01,2,   2138.3,2,   2331.0,3,   2.7784
  58JH19940525,   75N,   349,  1,      9,      2,2,19940604, 74.5000,  16.0000,  890,    800.0,   0.4780,  34.9100,2,    296.8,2,     8.40,2,    14.60,2,     0.04,2,     1.13,2,   2142.7,2,   2353.0,3,   0.4425
  58JH19940525,   75N,   349,  1,     10,      1,2,19940604, 74.5000,  16.0000,  890,    880.0,  -0.3840,  34.8910,2,    298.2,2,     9.90,2,    15.00,2,     0.03,2,     1.18,2,   2154.1,2,   2380.0,3,  -0.4156
  58JH19940525,   75N,   350,  1,     11,     12,2,19940604, 74.5000,  16.5000,  409,      4.0,   5.4330,  35.0550,2,    312.3,2,     4.40,2,     9.30,2,     0.23,2,     0.78,2,   2117.7,2,   2331.0,3,   5.4297
  58JH19940525,   75N,   350,  1,     12,     11,2,19940604, 74.5000,  16.5000,  409,      5.0,   5.4360,  35.0610,2,    311.8,2,     4.50,2,     9.50,2,     0.23,2,     0.78,2,   2116.3,2,   2329.0,3,   5.4396
  58JH19940525,   75N,   350,  1,     13,      6,2,19940604, 74.5000,  16.5000,  409,     10.0,   5.1250,  35.0530,2,    311.4,2,     4.50,2,     9.30,2,     0.22,2,     0.77,2,   2116.5,2,   2332.0,3,   5.3992
  58JH19940525,   75N,   350,  1,     14,     10,2,19940604, 74.5000,  16.5000,  409,     20.0,   5.3970,  35.0570,2,    313.2,2,     4.50,2,     9.40,2,     0.22,2,     0.78,2,   2116.2,2,   2329.0,3,   5.3784
  58JH19940525,   75N,   350,  1,     15,      9,2,19940604, 74.5000,  16.5000,  409,     30.0,   5.3770,  35.0570,2,    311.4,2,     4.50,2,     9.40,2,     0.22,2,     0.78,2,   2121.8,2,   2333.0,3,   5.3676
  58JH19940525,   75N,   350,  1,     16,      8,2,19940604, 74.5000,  16.5000,  409,     50.0,   5.3730,  35.0570,2,    305.0,2,     4.60,2,    10.30,2,     0.25,2,     0.86,2,   2124.6,2,   2308.0,3,   5.2760
  58JH19940525,   75N,   350,  1,     17,      7,2,19940604, 74.5000,  16.5000,  409,     75.0,   5.2820,  35.0550,2,    303.6,2,     4.80,2,    10.70,2,     0.31,2,     0.88,2,   2116.3,2,   2395.0,3,   5.1141
  58JH19940525,   75N,   350,  1,     18,      5,2,19940604, 74.5000,  16.5000,  409,    100.0,   5.0490,  35.0610,2,    297.7,2,     5.00,2,    11.30,2,     0.33,2,     0.92,2,   2128.4,2,   2335.0,3,   5.0422
  58JH19940525,   75N,   350,  1,     19,      4,2,19940604, 74.5000,  16.5000,  409,    125.0,   4.8830,  35.0530,2,    304.1,2,     5.20,2,    11.90,2,     0.32,2,     0.94,2,   2130.7,2,   2323.0,3,   4.8704
  58JH19940525,   75N,   350,  1,     20,      3,2,19940604, 74.5000,  16.5000,  409,    150.0,   4.7740,  35.0530,2,    300.9,2,     5.10,2,    11.80,2,     0.23,2,     0.95,2,   2131.0,2,   2321.0,3,   4.7586
  58JH19940525,   75N,   350,  1,     21,      2,2,19940604, 74.5000,  16.5000,  409,    200.0,   3.8590,  35.0050,2,    305.4,2,     5.40,2,    12.20,2,     0.16,2,     0.99,2,   2136.1,2,   2331.0,3,   3.8461
  58JH19940525,   75N,   350,  1,     22,      1,2,19940604, 74.5000,  16.5000,  409,    254.0,   2.7920,  34.9890,2,    301.4,2,     5.70,2,    12.50,2,     0.13,2,     1.00,2,   2140.5,2,   2328.0,3,   2.7745
  58JH19940525,   75N,   351,  1,     23,     11,2,19940604, 74.5000,  17.0000,  312,      4.0,   4.2770,  34.9760,2,    301.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.2797
  58JH19940525,   75N,   351,  1,     24,     10,2,19940604, 74.5000,  17.0000,  312,      5.0,   4.2720,  34.9800,2,    324.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.2696
  58JH19940525,   75N,   351,  1,     25,      9,2,19940604, 74.5000,  17.0000,  312,     10.0,   4.2650,  34.9800,2,    325.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.2593
  58JH19940525,   75N,   351,  1,     26,      7,2,19940604, 74.5000,  17.0000,  312,     30.0,   3.4470,  34.9440,2,    314.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.4481
  58JH19940525,   75N,   351,  1,     27,      6,2,19940604, 74.5000,  17.0000,  312,     50.0,   3.0320,  34.9150,2,    325.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   3.0269
  58JH19940525,   75N,   351,  1,     28,      5,2,19940604, 74.5000,  17.0000,  312,     75.0,   2.6590,  34.8520,2,    332.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.6556
  58JH19940525,   75N,   351,  1,     29,      4,2,19940604, 74.5000,  17.0000,  312,    100.0,   2.1110,  34.8350,2,    334.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.1046
  58JH19940525,   75N,   351,  1,     30,      3,2,19940604, 74.5000,  17.0000,  312,    125.0,   2.0890,  34.8410,2,    335.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.0832
  58JH19940525,   75N,   351,  1,     31,      2,2,19940604, 74.5000,  17.0000,  312,    150.0,   2.0610,  34.8430,2,    338.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.0519
  58JH19940525,   75N,   351,  1,     32,      1,2,19940604, 74.5000,  17.0000,  312,    170.0,   2.0540,  34.8410,2,    334.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.0408
  58JH19940525,   75N,   352,  1,     33,      9,2,19940604, 74.5000,  17.5833,  171,      2.0,   1.2080,  34.7400,2,    395.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.2099
  58JH19940525,   75N,   352,  1,     34,      8,2,19940604, 74.5000,  17.5833,  171,      5.0,   1.1650,  34.7350,2,    399.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1598
  58JH19940525,   75N,   352,  1,     35,      7,2,19940604, 74.5000,  17.5833,  171,     10.0,   1.1610,  34.7400,2,    404.1,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1596
  58JH19940525,   75N,   352,  1,     36,      6,2,19940604, 74.5000,  17.5833,  171,     20.0,   1.1920,  34.7400,2,    374.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1891
  58JH19940525,   75N,   352,  1,     37,      5,2,19940604, 74.5000,  17.5833,  171,     30.0,   1.1070,  34.7020,2,    385.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1086
  58JH19940525,   75N,   352,  1,     38,      4,2,19940604, 74.5000,  17.5833,  171,     50.0,   0.8590,  34.7310,2,    381.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.8578
  58JH19940525,   75N,   352,  1,     39,      3,2,19940604, 74.5000,  17.5833,  171,     75.0,   1.0450,  34.7750,2,    362.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.0366
  58JH19940525,   75N,   352,  1,     40,      2,2,19940604, 74.5000,  17.5833,  171,    100.0,   1.1730,  34.7830,2,    355.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1654
  58JH19940525,   75N,   352,  1,     41,      1,2,19940604, 74.5000,  17.5833,  171,    121.0,   1.1820,  34.7810,2,    360.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1744
  58JH19940525,   75N,   353,  1,     42,      9,2,19940604, 74.5000,  18.0000,  171,      2.0,   2.5070,  34.8600,2,    346.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2117.7,2,   2314.0,3,   2.5099
  58JH19940525,   75N,   353,  1,     43,      8,2,19940604, 74.5000,  18.0000,  171,      5.0,   2.5030,  34.8630,2,    345.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2119.5,2,   2362.0,3,   2.4997
  58JH19940525,   75N,   353,  1,     44,      7,2,19940604, 74.5000,  18.0000,  171,     10.0,   2.5070,  34.8610,2,    345.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2116.2,2,   2305.0,3,   2.5094
  58JH19940525,   75N,   353,  1,     45,      6,2,19940604, 74.5000,  18.0000,  171,     20.0,   2.2320,  34.8070,2,    342.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2122.6,2,   2324.0,3,   2.2289
  58JH19940525,   75N,   353,  1,     46,      5,2,19940604, 74.5000,  18.0000,  171,     30.0,   2.0870,  34.8570,2,    330.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2128.9,2,   2312.0,3,   2.0884
  58JH19940525,   75N,   353,  1,     47,      4,2,19940604, 74.5000,  18.0000,  171,     50.0,   2.1220,  34.8610,2,    313.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2130.1,2,   2343.0,3,   2.1173
  58JH19940525,   75N,   353,  1,     48,      3,2,19940604, 74.5000,  18.0000,  171,     75.0,   2.1230,  34.8620,2,    329.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2133.8,2,   2326.0,3,   2.1160
  58JH19940525,   75N,   353,  1,     49,      2,2,19940604, 74.5000,  18.0000,  171,    100.0,   2.1330,  34.8650,2,    311.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2133.5,2,   2323.0,3,   2.1246
  58JH19940525,   75N,   353,  1,     50,      1,2,19940604, 74.5000,  18.0000,  171,    106.0,   2.1360,  34.8650,2,    328.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2132.4,2,   2331.0,3,   2.1342
  58JH19940525,   75N,   354,  1,     51,      7,2,19940604, 74.5000,  18.5000,  111,      4.0,   1.1450,  34.7220,2,    404.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2069.2,2,   2332.0,3,   1.1398
  58JH19940525,   75N,   354,  1,     52,      6,2,19940604, 74.5000,  18.5000,  111,      5.0,   1.1070,  34.7340,2,    403.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2073.8,2,   2291.0,3,   1.1398
  58JH19940525,   75N,   354,  1,     53,      5,2,19940604, 74.5000,  18.5000,  111,     10.0,   1.1390,  34.7220,2,    401.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2071.9,2,   2291.0,3,   1.1396
  58JH19940525,   75N,   354,  1,     54,      4,2,19940604, 74.5000,  18.5000,  111,     20.0,   1.0970,  34.7270,2,    395.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2078.1,2,   2337.0,3,   1.0991
  58JH19940525,   75N,   354,  1,     55,      3,2,19940604, 74.5000,  18.5000,  111,     30.0,   1.0970,  34.7280,2,    396.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2080.1,2,   2308.0,3,   1.0986
  58JH19940525,   75N,   354,  1,     56,      2,2,19940604, 74.5000,  18.5000,  111,     50.0,   1.1070,  34.7340,2,    393.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2082.3,2,   2306.0,3,   1.1077
  58JH19940525,   75N,   354,  1,     57,      1,2,19940604, 74.5000,  18.5000,  111,     57.0,   1.0990,  34.7350,2,    395.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2083.6,2,   2308.0,3,   1.0974
END_DATA
