EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,DEGC
  58GS20030922,WedSea,   212,  1,     13,2,20031011, 61.1183,  -3.2763, 1108,    500.0,   2.6922,  34.9370,2,    299.8,2,     5.87,2,    13.21,2,     0.89,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   2.6611
  58GS20030922,WedSea,   212,  1,     14,2,20031011, 61.1183,  -3.2763, 1108,    449.0,   4.1008,  34.9660,2,    292.1,2,     5.80,2,    13.03,2,     0.87,2,    5.260,2,    2.920,2,   2152.8,2,   2308.9,2,  -999.00,9,   4.0680
  58GS20030922,WedSea,   212,  1,     15,2,20031011, 61.1183,  -3.2763, 1108,    400.0,   5.4031,  35.0160,2,    284.1,2,     5.80,2,    13.12,2,     0.87,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   5.3699
  58GS20030922,WedSea,   212,  1,     16,2,20031011, 61.1183,  -3.2763, 1108,    347.0,   7.3643,  35.1890,2,    273.0,2,     5.73,2,    13.21,2,     0.86,2,    4.450,2,    2.570,2,   2147.0,2,   2322.0,3,  -999.00,9,   7.3304
  58GS20030922,WedSea,   212,  1,     17,2,20031011, 61.1183,  -3.2763, 1108,    297.0,   8.1854,  35.2520,2,    265.6,2,     5.53,2,    13.21,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   8.1546
  58GS20030922,WedSea,   212,  1,     18,2,20031011, 61.1183,  -3.2763, 1108,    198.0,   9.1120,  35.3170,2,    261.1,2,     4.90,2,    12.50,2,     0.81,2,    3.970,2,    2.490,2,   2142.0,2,   2329.6,3,  -999.00,9,   9.0902
  58GS20030922,WedSea,   212,  1,     19,2,20031011, 61.1183,  -3.2763, 1108,    153.0,   9.6080,  35.3810,2,    258.7,2,     4.42,2,    12.03,2,     0.76,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   9.5906
  58GS20030922,WedSea,   212,  1,     20,2,20031011, 61.1183,  -3.2763, 1108,    103.0,   9.9537,  35.4050,2,    258.1,2,     3.81,2,    11.39,2,     0.74,2,    3.800,2,    2.640,2,   2133.6,2,   2328.3,2,  -999.00,9,   9.9418
  58GS20030922,WedSea,   212,  1,     21,2,20031011, 61.1183,  -3.2763, 1108,     62.0,  10.1847,  35.3190,2,    259.6,2,     2.31,2,     8.25,2,     0.57,2, -999.000,9, -999.000,9,   2114.7,2,   2326.0,2,  -999.00,9,  10.1774
  58GS20030922,WedSea,   212,  1,     22,2,20031011, 61.1183,  -3.2763, 1108,     33.0,  10.4925,  35.2800,2,    264.5,2,     1.97,2,     7.45,2,     0.53,2, -999.000,9, -999.000,9,   2108.0,2,   2322.0,2,  -999.00,9,  10.4886
  58GS20030922,WedSea,   212,  1,     23,2,20031011, 61.1183,  -3.2763, 1108,     10.0,  10.4858,  35.2810,2,    263.9,2,     1.94,2,     7.38,2,     0.50,2,    3.810,2,    2.400,2,   2107.7,2,   2324.1,2,  -999.00,9,  10.4846
  58GS20030922,WedSea,   213,  1,      2,2,20031011, 61.0415,  -2.8979,  712,    723.0,  -0.5580,  34.9080,2,    300.2,2,    10.52,2,    14.55,2,     0.95,2,    2.190,2,    1.080,2,   -999.0,9,   2304.9,2,  -999.00,9,  -0.5852
  58GS20030922,WedSea,   213,  1,      3,2,20031011, 61.0415,  -2.8979,  712,    699.0,   0.1301,  34.9070,2,    302.8,2,     9.31,2,    14.37,2,     0.94,2,    3.200,2,    1.610,2,   -999.0,9,   -999.0,9,  -999.00,9,   0.1000
  58GS20030922,WedSea,   213,  1,      4,2,20031011, 61.0415,  -2.8979,  712,    678.0,   1.7947,  34.9280,2,    300.0,2,     7.27,2,    13.83,2,     0.91,2,    4.660,2,    2.640,2,   -999.0,9,   -999.0,9,  -999.00,9,   1.7564
  58GS20030922,WedSea,   213,  1,      5,2,20031011, 61.0415,  -2.8979,  712,    662.0,   2.8319,  34.9510,2,    296.6,2,     6.49,2,    13.47,2,     0.88,2,    4.980,2,    2.730,2,   2158.8,2,   2307.9,2,  -999.00,9,   2.7891
  58GS20030922,WedSea,   213,  1,      6,2,20031011, 61.0415,  -2.8979,  712,    640.0,   3.9124,  34.9870,2,    292.2,2,     6.22,2,    13.30,2,     0.87,2,    4.900,2,    2.710,2,   -999.0,9,   -999.0,9,  -999.00,9,   3.8656
  58GS20030922,WedSea,   213,  1,      7,2,20031011, 61.0415,  -2.8979,  712,    619.0,   4.4453,  35.0010,2,    289.3,2,     6.15,2,    13.29,2,     0.87,2,    4.900,2,    2.710,2,   -999.0,9,   -999.0,9,  -999.00,9,   4.3976
  58GS20030922,WedSea,   213,  1,      8,2,20031011, 61.0415,  -2.8979,  712,    601.0,   4.9509,  35.0220,2,    286.1,2,     6.07,2,    13.29,2,     0.87,2,    4.810,2,    2.640,2,   2152.5,2,   2309.3,2,  -999.00,9,   4.9023
  58GS20030922,WedSea,   213,  1,      9,2,20031011, 61.0415,  -2.8979,  712,    549.0,   7.6543,  35.2180,2,    269.0,2,     5.73,2,    13.21,2,     0.83,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   7.5987
  58GS20030922,WedSea,   213,  1,     10,2,20031011, 61.0415,  -2.8979,  712,    499.0,   8.2653,  35.2670,2,    265.8,2,     5.46,2,    13.03,2,     0.83,2,    4.120,2,    2.580,2,   2144.7,2,   2322.6,2,  -999.00,9,   8.2126
  58GS20030922,WedSea,   213,  1,     11,2,20031011, 61.0415,  -2.8979,  712,    397.0,   9.2953,  35.3500,2,    261.3,2,     4.83,2,    12.59,2,     0.79,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   9.2506
  58GS20030922,WedSea,   213,  1,     12,2,20031011, 61.0415,  -2.8979,  712,    300.0,   9.5632,  35.3730,2,    259.5,2,     4.70,2,    12.33,2,     0.77,2,    3.910,2,    2.410,2,   -999.0,9,   -999.0,9,  -999.00,9,   9.5290
  58GS20030922,WedSea,   213,  1,     13,2,20031011, 61.0415,  -2.8979,  712,    202.0,   9.9199,  35.4050,2,    257.5,2,     3.88,2,    11.56,2,     0.73,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   9.8964
  58GS20030922,WedSea,   213,  1,     14,2,20031011, 61.0415,  -2.8979,  712,     97.0,  10.8339,  35.3220,2,    262.9,2,     1.73,2,     6.98,2,     0.50,2,    3.820,2,    2.320,2,   2104.9,2,   2326.9,2,  -999.00,9,  10.8221
  58GS20030922,WedSea,   213,  1,     16,2,20031011, 61.0415,  -2.8979,  712,     55.0,  10.8309,  35.3220,2,    262.4,2,     1.70,2,     6.98,2,     0.49,2, -999.000,9, -999.000,9,   2106.5,2,   2329.1,3,  -999.00,9,  10.8242
  58GS20030922,WedSea,   213,  1,     17,2,20031011, 61.0415,  -2.8979,  712,     25.0,  10.8271,  35.3220,2,    261.7,2,     1.67,2,     6.98,2,     0.48,2, -999.000,9, -999.000,9,   2106.3,2,   2325.0,2,  -999.00,9,  10.8241
  58GS20030922,WedSea,   213,  1,     18,2,20031011, 61.0415,  -2.8979,  712,      7.0,  10.8231,  35.3220,2,    261.5,2,     1.67,2,     6.98,2,     0.47,2,    3.800,2,    2.320,2,   2108.3,2,   2324.6,2,  -999.00,9,  10.8223
  58GS20030922,WedSea,   214,  1,      2,2,20031011, 60.9645,  -2.5637,  478,    475.0,   9.2819,  35.3470,2,    260.9,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   9.2282
  58GS20030922,WedSea,   215,  1,      2,2,20031011, 60.8720,  -2.1223,  131,    126.0,  10.8900,  35.4320,2,    231.2,2,     3.23,2,    10.55,2,     0.68,2,    3.810,2,    2.230,2,   2141.2,2,   2329.2,2,  -999.00,9,  10.8745
  58GS20030922,WedSea,   215,  1,      3,2,20031011, 60.8720,  -2.1223,  131,     98.0,  10.9105,  35.4290,2,    230.0,2,     3.20,2,    10.55,2,     0.67,2,    3.850,2,    2.070,2,   2141.9,2,   2329.3,2,  -999.00,9,  10.8985
  58GS20030922,WedSea,   215,  1,      4,2,20031011, 60.8720,  -2.1223,  131,     78.0,  11.0797,  35.3710,2,    252.2,2,     2.14,2,     8.02,2,     0.56,2,    3.750,2,    2.230,2,   2119.6,2,   2326.2,2,  -999.00,9,  11.0700
  58GS20030922,WedSea,   215,  1,      5,2,20031011, 60.8720,  -2.1223,  131,     56.0,  11.2089,  35.3410,2,    255.6,2,     1.73,2,     6.82,2,     0.48,2,    3.730,2,    2.160,2,   2111.0,2,   2323.6,2,  -999.00,9,  11.2019
  58GS20030922,WedSea,   215,  1,      6,2,20031011, 60.8720,  -2.1223,  131,     31.0,  11.3878,  35.3460,2,    251.7,2,     1.70,2,     6.66,2,     0.47,2,    3.720,2,    2.120,2,   2111.0,2,   2324.7,2,  -999.00,9,  11.3839
  58GS20030922,WedSea,   215,  1,      7,2,20031011, 60.8720,  -2.1223,  131,     10.0,  11.5351,  35.3350,2,    254.0,2,     1.63,2,     5.79,2,     0.43,2,    3.660,2,    2.150,2,   2107.6,2,   2325.5,2,  -999.00,9,  11.5338
  58GS20030922,WedSea,   216,  1,      2,2,20031012, 64.1357,   1.2561, 2417,   2413.0,  -0.8665,  34.9090,2,    302.1,2,    12.74,2,    14.91,2,     0.97,2,    0.560,2, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9872
  58GS20030922,WedSea,   216,  1,      3,2,20031012, 64.1357,   1.2561, 2417,   2200.0,  -0.8524,  34.9100,2,    303.2,2,    11.99,2,    14.63,2,     0.96,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9587
  58GS20030922,WedSea,   216,  1,      4,2,20031012, 64.1357,   1.2561, 2417,   2000.0,  -0.8462,  34.9090,2,    303.5,2,    11.49,2,    14.63,2,     0.96,2,    0.910,2,    0.590,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9395
  58GS20030922,WedSea,   216,  1,      5,2,20031012, 64.1357,   1.2561, 2417,   1801.0,  -0.8321,  34.9090,2,    303.7,2,    11.17,2,    14.54,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9131
  58GS20030922,WedSea,   216,  1,      6,2,20031012, 64.1357,   1.2561, 2417,   1600.0,  -0.8122,  34.9080,2,    303.9,2,    10.76,2,    14.54,2,     0.95,2,    1.140,2,    0.640,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8816
  58GS20030922,WedSea,   216,  1,      7,2,20031012, 64.1357,   1.2561, 2417,   1397.0,  -0.7729,  34.9060,2,    304.7,2,    10.28,2,    14.37,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8314
  58GS20030922,WedSea,   216,  1,      8,2,20031012, 64.1357,   1.2561, 2417,   1200.0,  -0.7253,  34.9030,2,    306.1,2,     9.74,2,    14.18,2,     0.94,2,    2.010,2,    0.990,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7739
  58GS20030922,WedSea,   216,  1,      9,2,20031012, 64.1357,   1.2561, 2417,   1020.0,  -0.6662,  34.8990,2,    307.3,2,     9.11,2,    13.92,2,     0.92,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7063
  58GS20030922,WedSea,   216,  1,     10,2,20031012, 64.1357,   1.2561, 2417,    969.0,  -0.6439,  34.8980,2,    307.6,2,     8.89,2,    14.10,2,     0.93,2,    2.750,2,    1.390,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6818
  58GS20030922,WedSea,   216,  1,     11,2,20031012, 64.1357,   1.2561, 2417,    918.0,  -0.6079,  34.8970,2,    307.7,2,     8.58,2,    13.92,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6436
  58GS20030922,WedSea,   216,  1,     12,2,20031012, 64.1357,   1.2561, 2417,    869.0,  -0.5694,  34.8950,2,    307.4,2,     8.50,2,    14.18,2,     0.92,2,    3.160,2,    1.640,2,   2166.5,2,   2301.0,2,  -999.00,9,  -0.6031
  58GS20030922,WedSea,   216,  1,     13,2,20031012, 64.1357,   1.2561, 2417,    821.0,  -0.5274,  34.8930,2,    307.3,2,     8.20,2,    14.10,2,     0.92,2,    3.430,2,    1.740,2,   2167.1,2,   2299.1,2,  -999.00,9,  -0.5592
  58GS20030922,WedSea,   216,  1,     14,2,20031012, 64.1357,   1.2561, 2417,    768.0,  -0.4777,  34.8920,2,    307.7,2,     8.05,2,    13.83,2,     0.91,2,    3.620,2,    1.890,2,   2167.9,2,   2300.1,2,  -999.00,9,  -0.5074
  58GS20030922,WedSea,   216,  1,     15,2,20031012, 64.1357,   1.2561, 2417,    719.0,  -0.4244,  34.8910,2,    307.6,2,     7.97,2,    13.74,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.4522
  58GS20030922,WedSea,   216,  1,     16,2,20031012, 64.1357,   1.2561, 2417,    670.0,  -0.3457,  34.8890,2,    308.1,2,     7.75,2,    13.74,2,     0.91,2,    4.140,2,    2.060,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.3717
  58GS20030922,WedSea,   216,  1,     17,2,20031012, 64.1357,   1.2561, 2417,    618.0,  -0.2243,  34.8890,2,    308.5,2,     7.46,2,    13.74,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.2486
  58GS20030922,WedSea,   216,  1,     18,2,20031012, 64.1357,   1.2561, 2417,    570.0,  -0.1385,  34.8870,2,    308.7,2,     7.15,2,    13.83,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.1611
  58GS20030922,WedSea,   216,  1,     19,2,20031012, 64.1357,   1.2561, 2417,    300.0,   2.0220,  34.9330,2,    300.3,2,     6.14,2,    13.38,2,     0.89,2,    5.380,2,    2.890,2,   -999.0,9,   -999.0,9,  -999.00,9,   2.0054
  58GS20030922,WedSea,   216,  1,     20,2,20031012, 64.1357,   1.2561, 2417,    149.0,   5.5423,  35.0030,2,    284.7,2,     5.42,2,    12.74,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   5.5301
  58GS20030922,WedSea,   216,  1,     21,2,20031012, 64.1357,   1.2561, 2417,    100.0,   7.0361,  35.1280,2,    275.0,2,     5.18,2,    12.74,2,     0.81,2,    4.590,2,    2.670,2,   -999.0,9,   -999.0,9,  -999.00,9,   7.0267
  58GS20030922,WedSea,   216,  1,     22,2,20031012, 64.1357,   1.2561, 2417,     31.0,   9.4010,  35.0360,2,    272.3,2,     1.14,2,     4.65,2,     0.33,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   9.3976
  58GS20030922,WedSea,   216,  1,     23,2,20031012, 64.1357,   1.2561, 2417,      8.0,   9.4153,  35.0370,2,    272.3,2,     1.14,2,     4.50,2,     0.32,2,    4.060,2,    2.480,2,   -999.0,9,   -999.0,9,  -999.00,9,   9.4144
  58GS20030922,WedSea,   217,  1,      2,2,20031012, 63.9001,   1.7948, 1793,   1785.0,  -0.8852,  34.9090,2,    300.3,2,    12.65,2,    14.91,2,     0.96,2,    0.760,2,    0.440,2,   2167.7,2,   2305.8,2,  -999.00,9,  -0.9645
  58GS20030922,WedSea,   217,  1,      3,2,20031012, 63.9001,   1.7948, 1793,   1600.0,  -0.8429,  34.9090,2,    302.6,2,    11.57,2,    14.37,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9119
  58GS20030922,WedSea,   217,  1,      4,2,20031012, 63.9001,   1.7948, 1793,   1399.0,  -0.7958,  34.9070,2,    303.5,2,    11.08,2,    14.46,2,     0.94,2,    1.300,2,    0.690,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8542
  58GS20030922,WedSea,   217,  1,      5,2,20031012, 63.9001,   1.7948, 1793,   1200.0,  -0.7302,  34.9040,2,    304.9,2,    10.21,2,    14.37,2,     0.93,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7787
  58GS20030922,WedSea,   217,  1,      6,2,20031012, 63.9001,   1.7948, 1793,   1009.0,  -0.6484,  34.8990,2,    306.0,2,     9.35,2,    14.18,2,     0.93,2,    2.520,2,    1.250,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6881
  58GS20030922,WedSea,   217,  1,      7,2,20031012, 63.9001,   1.7948, 1793,    959.0,  -0.6227,  34.8980,2,    306.3,2,     9.11,2,    14.18,2,     0.92,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6602
  58GS20030922,WedSea,   217,  1,      8,2,20031012, 63.9001,   1.7948, 1793,    910.0,  -0.5977,  34.8970,2,    306.4,2,     8.81,2,    13.92,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6331
  58GS20030922,WedSea,   217,  1,      9,2,20031012, 63.9001,   1.7948, 1793,    859.0,  -0.5659,  34.8950,2,    306.8,2,     8.81,2,    14.18,2,     0.92,2,    3.050,2,    1.530,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.5992
  58GS20030922,WedSea,   217,  1,     10,2,20031012, 63.9001,   1.7948, 1793,    809.0,  -0.5111,  34.8940,2,    306.9,2,     8.28,2,    13.83,2,     0.91,2,    3.360,2,    1.600,2,   2166.9,2,   2298.6,2,  -999.00,9,  -0.5424
  58GS20030922,WedSea,   217,  1,     11,2,20031012, 63.9001,   1.7948, 1793,    761.0,  -0.4441,  34.8920,2,    307.0,2,     8.13,2,    13.92,2,     0.90,2,    3.610,2,    1.790,2,   2168.1,2,   2298.7,2,  -999.00,9,  -0.4736
  58GS20030922,WedSea,   217,  1,     12,2,20031012, 63.9001,   1.7948, 1793,    709.0,  -0.3752,  34.8910,2,    307.4,2,     7.97,2,    13.92,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.4028
  58GS20030922,WedSea,   217,  1,     13,2,20031012, 63.9001,   1.7948, 1793,    659.0,  -0.2895,  34.8900,2,    307.4,2,     7.60,2,    13.83,2,     0.91,2,    4.050,2,    2.080,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.3153
  58GS20030922,WedSea,   217,  1,     14,2,20031012, 63.9001,   1.7948, 1793,    609.0,  -0.2238,  34.8880,2,    307.4,2,     7.31,2,    13.92,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.2477
  58GS20030922,WedSea,   217,  1,     15,2,20031012, 63.9001,   1.7948, 1793,    500.0,   0.1538,  34.8870,2,    308.3,2,     6.72,2,    13.47,2,     0.89,2,    4.900,2,    2.560,2,   2168.0,2,   2296.8,2,  -999.00,9,   0.1331
  58GS20030922,WedSea,   217,  1,     16,2,20031012, 63.9001,   1.7948, 1793,    299.0,   2.7082,  34.9370,2,    298.0,2,     5.85,2,    13.30,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   2.6900
  58GS20030922,WedSea,   217,  1,     17,2,20031012, 63.9001,   1.7948, 1793,    199.0,   5.1242,  34.9900,2,    286.5,2,     5.70,2,    12.87,2,     0.82,2, -999.000,9, -999.000,9,   2149.9,2,   2306.2,2,  -999.00,9,   5.1084
  58GS20030922,WedSea,   217,  1,     18,2,20031012, 63.9001,   1.7948, 1793,     78.0,   8.1653,  35.2020,2,    263.9,2,     4.71,2,    12.52,2,     0.80,2,    4.260,2,    2.560,2,   2143.6,2,   2315.9,2,  -999.00,9,   8.1573
  58GS20030922,WedSea,   217,  1,     19,2,20031012, 63.9001,   1.7948, 1793,     60.0,   9.6111,  35.0520,2,    269.5,2,     1.21,2,     4.58,2,     0.34,2,    4.020,2,    2.400,2,   2090.1,2,   2312.0,2,  -999.00,9,   9.6044
  58GS20030922,WedSea,   217,  1,     20,2,20031012, 63.9001,   1.7948, 1793,     29.0,   9.6486,  35.0550,2,    269.7,2,     1.08,2,     4.35,2,     0.32,2,    3.990,2,    2.450,2,   2089.4,2,   2310.7,2,  -999.00,9,   9.6453
  58GS20030922,WedSea,   217,  1,     21,2,20031012, 63.9001,   1.7948, 1793,      9.0,   9.6292,  35.0550,2,    269.2,2,     1.08,2,     4.27,2,     0.32,2,    3.990,2,    2.440,2,   2087.2,2,   2311.5,2,  -999.00,9,   9.6282
  58GS20030922,WedSea,   218,  1,      2,2,20031012, 63.6645,   2.3316, 1430,   1423.0,  -0.8739,  34.9080,2,    294.0,2,    12.74,2,    15.00,2,     0.97,2,    0.880,2,    0.470,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9327
  58GS20030922,WedSea,   218,  1,      3,2,20031012, 63.6645,   2.3316, 1430,   1299.0,  -0.8246,  34.9080,2,    296.3,2,    11.41,2,    14.73,2,     0.96,2,    1.240,2,    0.670,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8773
  58GS20030922,WedSea,   218,  1,      4,2,20031012, 63.6645,   2.3316, 1430,   1099.0,  -0.7406,  34.9050,2,    297.3,2,    10.53,2,    14.54,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7840
  58GS20030922,WedSea,   218,  1,      5,2,20031012, 63.6645,   2.3316, 1430,    986.0,  -0.6841,  34.9020,2,    298.2,2,    10.05,2,    14.54,2,     0.94,2,    2.130,2,    1.180,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7225
  58GS20030922,WedSea,   218,  1,      6,2,20031012, 63.6645,   2.3316, 1430,    935.0,  -0.6587,  34.9010,2,    298.7,2,     9.66,2,    14.46,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6948
  58GS20030922,WedSea,   218,  1,      7,2,20031012, 63.6645,   2.3316, 1430,    884.0,  -0.6171,  34.8990,2,    298.8,2,     9.27,2,    14.37,2,     0.93,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6512
  58GS20030922,WedSea,   218,  1,      8,2,20031012, 63.6645,   2.3316, 1430,    835.0,  -0.5697,  34.8970,2,    299.9,2,     8.96,2,    14.37,2,     0.92,2,    2.810,2,    1.430,2,   2168.8,2,   2299.2,2,  -999.00,9,  -0.6018
  58GS20030922,WedSea,   218,  1,      9,2,20031012, 63.6645,   2.3316, 1430,    782.0,  -0.5046,  34.8940,2,    301.3,2,     8.43,2,    14.27,2,     0.92,2,    3.280,2,    1.740,2,   2169.1,2,   2298.2,2,  -999.00,9,  -0.5347
  58GS20030922,WedSea,   218,  1,     10,2,20031012, 63.6645,   2.3316, 1430,    736.0,  -0.4387,  34.8920,2,    302.0,2,     8.13,2,    14.27,2,     0.91,2,    3.530,2,    1.770,2,   2169.4,2,   2297.8,2,  -999.00,9,  -0.4671
  58GS20030922,WedSea,   218,  1,     11,2,20031012, 63.6645,   2.3316, 1430,    685.0,  -0.3545,  34.8910,2,    301.8,2,     7.91,2,    14.10,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.3811
  58GS20030922,WedSea,   218,  1,     12,2,20031012, 63.6645,   2.3316, 1430,    635.0,  -0.1967,  34.8910,2,    301.6,2,     7.68,2,    14.14,2,     0.90,2,    3.860,2,    2.110,2,   -999.0,9,   -999.0,9,  -999.00,9,  -0.2219
  58GS20030922,WedSea,   218,  1,     13,2,20031012, 63.6645,   2.3316, 1430,    586.0,   0.0915,  34.8900,2,    302.9,2,     7.31,2,    14.18,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   0.0671
  58GS20030922,WedSea,   218,  1,     14,2,20031012, 63.6645,   2.3316, 1430,    500.0,   1.2819,  34.9170,2,    302.0,2,     6.65,2,    13.74,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   1.2565
  58GS20030922,WedSea,   218,  1,     15,2,20031012, 63.6645,   2.3316, 1430,    300.0,   7.0680,  35.1650,2,    277.9,2,     5.70,2,    12.69,2,     0.80,2,    4.220,2,    2.630,2,   -999.0,9,   -999.0,9,  -999.00,9,   7.0394
  58GS20030922,WedSea,   218,  1,     16,2,20031012, 63.6645,   2.3316, 1430,    201.0,   7.9793,  35.2400,2,    269.5,2,     5.49,2,    12.86,2,     0.80,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   7.9589
  58GS20030922,WedSea,   218,  1,     17,2,20031012, 63.6645,   2.3316, 1430,     83.0,   8.8712,  35.2860,2,    261.8,2,     4.99,2,    13.13,2,     0.80,2,    4.010,2,    2.480,2,   -999.0,9,   -999.0,9,  -999.00,9,   8.8623
  58GS20030922,WedSea,   218,  1,     18,2,20031012, 63.6645,   2.3316, 1430,     29.0,   9.1509,  35.0380,2,    273.6,2,     1.38,2,     5.87,2,     0.41,2,    4.150,2,    2.490,2,   -999.0,9,   -999.0,9,  -999.00,9,   9.1477
  58GS20030922,WedSea,   218,  1,     19,2,20031012, 63.6645,   2.3316, 1430,      9.0,   9.1726,  35.0400,2,    272.8,2,     1.38,2,     5.26,2,     0.34,2,    3.980,2,    2.290,2,   -999.0,9,   -999.0,9,  -999.00,9,   9.1716
  58GS20030922,WedSea,   219,  1,      2,2,20031013, 63.4262,   2.8687, 1190,   1190.0,  -0.9096,  34.9080,2,    294.3,2,    12.04,2,    14.54,2,     0.96,2,    0.790,2,    0.370,2,   2169.2,2,   2305.6,2,  -999.00,9,  -0.9559
  58GS20030922,WedSea,   219,  1,      3,2,20031013, 63.4262,   2.8687, 1190,   1000.0,  -0.8400,  34.9080,2,    296.1,2,    10.81,2,    14.63,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8777
  58GS20030922,WedSea,   219,  1,      4,2,20031013, 63.4262,   2.8687, 1190,    849.0,  -0.7322,  34.9050,2,    297.5,2,     9.71,2,    14.18,2,     0.94,2,    1.880,2,    0.970,2,   2168.7,2,   2304.1,2,  -999.00,9,  -0.7638
  58GS20030922,WedSea,   219,  1,      5,2,20031013, 63.4262,   2.8687, 1190,    801.0,  -0.7033,  34.9030,2,    297.9,2,     9.40,2,    14.27,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.7330
  58GS20030922,WedSea,   219,  1,      6,2,20031013, 63.4262,   2.8687, 1190,    750.0,  -0.6528,  34.9020,2,    298.1,2,     9.17,2,    14.36,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.6806
