EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  74JC19960720,   GNS,    29,  1,      6,2,19960731,1833, 74.3900,   3.1000, 3610,   1759.8,  -0.8530,  34.8930,2,  34.9080,2,    301.7,2,    10.05,2,    17.46,2,     0.97,2,    0.954,   2,    0.414,   2, -999.000,   9,    1.543,   2,     0.13,   2,   2158.9,2,   2265.0,2,  -0.9312
  74JC19960720,   GNS,    29,  1,      5,2,19960731,1833, 74.3900,   3.1000, 3610,   2012.6,  -0.9020,  34.8920,2,  34.9070,2,    302.6,2,    10.54,2,    17.56,2,     0.98,2,    0.862,   2,    0.346,   2,    0.042,   2,    1.685,   2,     0.12,   2,   2162.4,2,   2311.0,3,  -0.9952
  74JC19960720,   GNS,    29,  1,      4,2,19960731,1833, 74.3900,   3.1000, 3610,   2520.2,  -0.9500,  34.8920,2,  34.9070,2,    303.9,2,    11.12,2,    17.56,2,     0.97,2,    0.906,   2,    0.375,   2, -999.000,   9,    1.804,   2,     0.08,   2,   2158.2,2,   2268.0,2,  -1.0768
  74JC19960720,   GNS,    29,  1,      3,2,19960731,1833, 74.3900,   3.1000, 3610,   3027.9,  -0.9650,  34.8890,2,  34.9040,2,    306.5,2,    11.32,2,    17.66,2,     0.98,2,    0.875,   2,    0.402,   2,    0.031,   2,    1.968,   2,      0.1,   2,   2160.0,2,   2284.0,2,  -1.1300
  74JC19960720,   GNS,    29,  1,      1,2,19960731,1833, 74.3900,   3.1000, 3610,   3599.8,  -0.9340,  34.8890,2,  34.9025,2,    306.1,2,    11.22,2,    17.46,2,     0.97,2,    0.857,   2,    0.456,   2, -999.000,   9,    1.941,   2,    0.125,   2,   2159.0,2,   2292.0,2,  -1.1480
  74JC19960720,   GNS,    30,  1,     24,2,19960801, 138, 74.6700,   0.0000, 3557,      0.2,   5.2010,  34.1390,2,  34.1510,2,    319.6,2,     0.10,2,     4.39,2,     0.30,2,    4.794,   2,    2.436,   2,    0.424,   2,    6.289,   2,     1.34,   2,   2071.4,2,   2246.0,2,   5.2010
  74JC19960720,   GNS,    30,  1,     23,2,19960801, 138, 74.6700,   0.0000, 3557,      7.0,   3.3560,  34.3590,2,  34.3870,2,    339.6,2,     0.10,2,     4.78,2,     0.32,2,    4.860,   2,    2.306,   2,    0.440,   2,    6.261,   2,     1.39,   2,   2078.8,2,   2268.0,2,   3.3556
  74JC19960720,   GNS,    30,  1,     22,2,19960801, 138, 74.6700,   0.0000, 3557,     17.4,  -0.7690,  34.6790,2,  34.6720,2,    396.1,2,     1.46,2,     7.71,2,     0.55,2,    6.365,   2,    3.078,   2,    0.491,   2, -999.000,   9,     1.47,   2,   2107.8,2,   2262.0,2,  -0.7695
  74JC19960720,   GNS,    30,  1,     21,2,19960801, 138, 74.6700,   0.0000, 3557,     27.0,  -0.9640,  34.6930,2,  34.7120,2,    395.2,2,     3.12,2,     9.37,2,     0.63,2,    5.619,   2,    2.584,   2,    0.486,   2,    7.287,   2,     1.48,   2,   2118.4,2,   2277.0,2,  -0.9647
  74JC19960720,   GNS,    30,  1,     20,2,19960801, 138, 74.6700,   0.0000, 3557,     47.6,  -0.5190,  34.7810,2,  34.7830,2,    370.0,2,     5.07,2,    12.78,2,     0.80,2,    5.429,   2,    2.632,   2,    0.437,   2,    7.259,   2,      1.3,   2,   2144.2,2,   2286.0,2,  -0.5205
  74JC19960720,   GNS,    30,  1,     19,2,19960801, 138, 74.6700,   0.0000, 3557,     72.2,  -0.6200,  34.8060,2,  34.8250,2,    342.6,2,     5.76,2,    14.73,2,     0.86,2,    5.174,   2,    2.144,   2,    0.383,   2,    5.992,   2,     1.17,   2,   2151.3,2,   2277.0,2,  -0.6222
  74JC19960720,   GNS,    30,  1,     18,2,19960801, 138, 74.6700,   0.0000, 3557,     96.5,  -0.4250,  34.8480,2,  34.8670,2,    332.6,2,     6.15,2,    15.41,2,     0.87,2,    4.190,   2,    1.907,   2,    0.328,   2,    5.073,   2,        1,   2,   2155.1,2,   2276.0,2,  -0.4282
  74JC19960720,   GNS,    30,  1,     17,2,19960801, 138, 74.6700,   0.0000, 3557,    123.3,  -0.6080,  34.8520,2,  34.8660,2,    336.1,2,     6.34,2,    15.41,2,     0.87,2,    4.330,   2,    2.064,   2,    0.349,   2,    5.551,   2,     1.11,   2,   2157.8,2,   2275.0,2,  -0.6119
  74JC19960720,   GNS,    30,  1,     16,2,19960801, 138, 74.6700,   0.0000, 3557,    148.2,  -0.5790,  34.8620,2,  34.8780,2,    337.4,2,     6.34,2,    15.41,2,     0.87,2,    4.244,   2, -999.000,   9,    0.326,   2,    5.258,   2,     1.11,   2,   2159.6,2,   2276.0,2,  -0.5837
  74JC19960720,   GNS,    30,  1,     15,2,19960801, 138, 74.6700,   0.0000, 3557,    198.9,  -0.6670,  34.8650,2,  34.8820,2,    334.4,2,     6.54,2,    15.71,2,     0.89,2,    4.166,   2,    1.976,   2,    0.353,   2,    5.324,   2,     1.01,   2,   2158.9,2,   2282.0,2,  -0.6733
  74JC19960720,   GNS,    30,  1,     14,2,19960801, 138, 74.6700,   0.0000, 3557,    249.6,  -0.7220,  34.8660,2,  34.8830,2,    336.1,2,     6.73,2,    16.29,2,     0.91,2,    4.142,   2,    1.842,   2,    0.331,   2,    4.957,   2,        1,   2,   2160.7,2,   2285.0,2,  -0.7299
  74JC19960720,   GNS,    30,  1,     13,2,19960801, 138, 74.6700,   0.0000, 3557,    298.9,  -0.7380,  34.8660,2,  34.8830,2,    331.7,2,     6.73,2,    15.80,2,     0.88,2,    3.943,   2,    1.901,   2,    0.318,   2,    4.995,   2,     0.97,   2,   2160.5,2,   2279.0,2,  -0.7476
  74JC19960720,   GNS,    30,  1,     12,2,19960801, 138, 74.6700,   0.0000, 3557,    398.6,  -0.8330,  34.8660,2,  34.8830,2,    332.2,2,     6.83,2,    15.71,2,     0.88,2,    4.110,   2,    1.920,   2,    0.324,   2,    4.885,   2,        1,   2,   2162.0,2,   2280.0,2,  -0.8458
  74JC19960720,   GNS,    30,  1,     11,2,19960801, 138, 74.6700,   0.0000, 3557,    501.2,  -0.8780,  34.8660,2,  34.8830,2,    333.5,2,     6.83,2,    15.80,2,     0.90,2,    4.025,   2,    1.902,   2,    0.325,   2,    4.996,   2,     0.98,   2,   2162.3,2,   2282.0,2,  -0.8944
  74JC19960720,   GNS,    30,  1,     10,2,19960801, 138, 74.6700,   0.0000, 3557,    750.2,  -0.8990,  34.8680,2,  34.8850,2,    332.6,2,     6.93,2,    15.80,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.89,   2,   2159.9,2,   2286.0,2,  -0.9252
  74JC19960720,   GNS,    30,  1,      9,2,19960801, 138, 74.6700,   0.0000, 3557,   1004.3,  -0.9090,  34.8700,2,  34.8870,2,    330.4,2,     7.22,2,    16.10,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.85,   2,   2160.5,2,   2277.0,2,  -0.9463
  74JC19960720,   GNS,    30,  1,      8,2,19960801, 138, 74.6700,   0.0000, 3557,   1257.4,  -0.8060,  34.8850,2,  34.9000,2,    313.5,2,     8.68,2,    16.88,2,     0.95,2,    2.229,   2,    0.940,   2,    0.155,   2,    3.449,   2,     0.44,   2,   2162.2,2,   2295.0,2,  -0.8567
  74JC19960720,   GNS,    30,  1,      7,2,19960801, 138, 74.6700,   0.0000, 3557,   1508.6,  -0.8310,  34.8920,2,  34.9080,2,    312.6,2,     9.76,2,    17.95,2,     0.99,2,    1.038,   2,    0.490,   2,    0.061,   2,    2.005,   2,     0.15,   2,   2158.6,2,   2285.0,2,  -0.8950
  74JC19960720,   GNS,    30,  1,      6,2,19960801, 138, 74.6700,   0.0000, 3557,   1762.5,  -0.9170,  34.8920,2,  34.9080,2,    306.5,2,    10.15,2,    17.56,2,     0.98,2,    0.935,   2, -999.000,   9,    0.045,   2,    1.777,   2,      0.1,   2,   -999.0,9,   2284.0,2,  -0.9945
  74JC19960720,   GNS,    30,  1,      5,2,19960801, 138, 74.6700,   0.0000, 3557,   2015.5,  -0.9440,  34.8920,2,  34.9070,2,    307.4,2,    10.34,2,    17.46,2,     0.98,2,    0.850,   2,    0.407,   2,    0.037,   2,    1.824,   2,      0.1,   2,   2161.3,2,   2278.0,2,  -1.0367
  74JC19960720,   GNS,    30,  1,      4,2,19960801, 138, 74.6700,   0.0000, 3557,   2522.7,  -0.9800,  34.8910,2,  34.9050,2,    313.9,2,    10.93,2,    17.46,2,     0.98,2,    0.710,   2, -999.000,   9,    0.039,   2,    1.585,   2,     0.08,   2,   2162.1,2,   2283.0,2,  -1.1064
  74JC19960720,   GNS,    30,  1,      3,2,19960801, 138, 74.6700,   0.0000, 3557,   3028.5,  -0.9890,  34.8880,2,  34.9040,2,    310.4,2,    11.12,2,    18.34,3,     1.00,2,    0.651,   2,    0.412,   2,    0.027,   2,    1.787,   2,     0.08,   2,   2159.2,2,   2277.0,2,  -1.1535
  74JC19960720,   GNS,    30,  1,      1,2,19960801, 138, 74.6700,   0.0000, 3557,   3547.0,  -0.9650,  34.8870,2,  34.9015,2,    311.7,2,    11.41,2,    17.56,2,     0.98,2,    0.640,   2,    0.404,   2,    0.032,   2,    1.748,   2,    0.065,   2,   2159.4,2,   2283.0,2,  -1.1735
  74JC19960720,   GNS,    32,  1,     24,2,19960801, 915, 75.0000,   1.0200, 3763,      0.0,   5.4660,  34.5100,2,  34.5910,2,    342.6,2,     0.20,2,     4.39,2,     0.30,2,    4.905,   2,    2.492,   2,    0.434,   2,    6.434,   2,     1.31,   2,   2082.8,2,   2289.0,2,   5.4660
  74JC19960720,   GNS,    32,  1,     23,2,19960801, 915, 75.0000,   1.0200, 3763,      5.5,   5.3460,  34.5840,2,  34.6000,2,    344.8,2,     0.39,2,     4.88,2,     0.36,2,    4.973,   2,    2.360,   2,    0.451,   2,    6.407,   2,     1.31,   2,   2082.8,2,   2273.0,2,   5.3456
  74JC19960720,   GNS,    32,  1,     22,2,19960801, 915, 75.0000,   1.0200, 3763,     20.0,   1.0920,  34.7500,2,  34.7570,2,    404.8,2,     1.46,2,     7.51,2,     0.54,2,    6.505,   2,    3.257,   2,    0.531,   2,    9.022,   2,     1.46,   2,   2101.7,2,   2286.0,2,   1.0911
  74JC19960720,   GNS,    32,  1,     21,2,19960801, 915, 75.0000,   1.0200, 3763,     46.2,  -0.6400,  34.7980,2,  34.8250,2,    355.6,2,     4.88,2,    14.34,2,     0.82,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     -999,   9,   2146.6,2,   2282.0,2,  -0.6414
  74JC19960720,   GNS,    32,  1,     20,2,19960801, 915, 75.0000,   1.0200, 3763,     68.7,  -0.7350,  34.8240,2,  34.8420,2,    341.7,2,     6.15,2,    15.22,2,     0.85,2,    4.945,   2,    2.278,   2,    0.415,   2,    6.455,   2,     1.17,   2,   2150.4,2,   2279.0,2,  -0.7371
  74JC19960720,   GNS,    32,  1,     19,2,19960801, 915, 75.0000,   1.0200, 3763,     96.5,  -0.6460,  34.8410,2,  34.8610,2,    339.1,2,     6.34,2,    15.41,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.09,   2,   2149.6,2,   2292.0,2,  -0.6490
  74JC19960720,   GNS,    32,  1,     18,2,19960801, 915, 75.0000,   1.0200, 3763,    145.9,  -0.6190,  34.8620,2,  34.8770,2,    334.8,2,     6.54,2,    15.80,2,     0.90,2,    4.458,   2,    2.245,   2,    0.367,   2,    5.900,   2,     1.03,   2,   2150.8,2,   2282.0,2,  -0.6236
  74JC19960720,   GNS,    32,  1,     17,2,19960801, 915, 75.0000,   1.0200, 3763,    195.5,  -0.6050,  34.8690,2,  34.8850,2,    334.8,2,     6.73,2,    15.80,2,     0.88,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.06,   2,   2149.5,2,   2279.0,2,  -0.6113
  74JC19960720,   GNS,    32,  1,     16,2,19960801, 915, 75.0000,   1.0200, 3763,    246.2,  -0.6070,  34.8860,2,  34.8900,2,    341.3,2,     6.73,2,    15.80,2,     0.88,2,    4.460,   2,    2.034,   2,    0.375,   2,    5.773,   2,     1.07,   2,   2148.6,2,   2279.0,2,  -0.6151
  74JC19960720,   GNS,    32,  1,     15,2,19960801, 915, 75.0000,   1.0200, 3763,    296.9,  -0.5600,  34.8780,2,  34.8950,2,    336.5,2,     6.73,2,    16.00,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.07,   2,   2151.6,2,   2288.0,2,  -0.5700
  74JC19960720,   GNS,    32,  1,     14,2,19960801, 915, 75.0000,   1.0200, 3763,    397.7,  -0.6780,  34.8770,2,  34.8910,2,    335.6,2,     6.73,2,    15.80,2,     0.90,2,    4.424,   2,    2.042,   2,    0.361,   2,    5.811,   2,     1.05,   2,   2150.1,2,   2283.0,2,  -0.6913
  74JC19960720,   GNS,    32,  1,     13,2,19960801, 915, 75.0000,   1.0200, 3763,    497.9,  -0.7990,  34.8700,2,  34.8860,2,    340.9,2,     6.83,2,    15.90,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.97,   2,   2150.1,2,   2289.0,2,  -0.8156
  74JC19960720,   GNS,    32,  1,     12,2,19960801, 915, 75.0000,   1.0200, 3763,    749.5,  -0.9160,  34.8680,2,  34.8820,2,    334.4,2,     7.02,2,    15.90,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,        1,   2,   2153.3,2,   2280.0,2,  -0.9421
  74JC19960720,   GNS,    32,  1,     11,2,19960801, 915, 75.0000,   1.0200, 3763,   1001.4,  -0.9290,  34.8690,2,  34.8830,2,    334.8,2,     7.02,2,    16.20,2,     1.02,3,    4.095,   2,    1.939,   2,    0.332,   2,    5.255,   2,     0.93,   2,   2151.4,2,   2279.0,2,  -0.9660
  74JC19960720,   GNS,    32,  1,     10,2,19960801, 915, 75.0000,   1.0200, 3763,   1253.7,  -0.8680,  34.8770,2,  34.8900,2,    325.2,2,     7.90,2,    16.39,2,     0.93,2,    3.227,   2,    1.391,   2,    0.265,   2,    4.380,   2,     0.69,   2,   2148.1,2,   2282.0,2,  -0.9179
  74JC19960720,   GNS,    32,  1,      9,2,19960801, 915, 75.0000,   1.0200, 3763,   1506.3,  -0.8030,  34.8930,2,  34.9070,2,    306.1,2,     9.76,2,    17.46,2,     0.98,2,    1.157,   2,    0.567,   2,    0.059,   2,    2.073,   2,     0.15,   2,   2151.5,2,   2283.0,2,  -0.8672
  74JC19960720,   GNS,    32,  1,      8,2,19960801, 915, 75.0000,   1.0200, 3763,   1759.9,  -0.8820,  34.8940,2,  34.9060,2,    307.0,2,    10.15,2,    17.56,2,     0.98,2,    0.982,   2,    0.637,   2,    0.061,   2,    1.893,   2,     0.12,   2,   2153.2,2,   2287.0,2,  -0.9598
  74JC19960720,   GNS,    32,  1,      7,2,19960801, 915, 75.0000,   1.0200, 3763,   2012.4,  -0.9200,  34.8920,2,  34.9060,2,    313.5,2,    10.34,2,    17.76,2,     1.00,2,    0.887,   2,    0.445,   2,    0.043,   2,    1.859,   2,     0.12,   2,   2151.1,2,   2285.0,2,  -1.0129
  74JC19960720,   GNS,    32,  1,      6,2,19960801, 915, 75.0000,   1.0200, 3763,   2265.2,  -0.9450,  34.8950,2,  34.9060,2,    308.3,2,    10.54,2,    17.66,2,     0.99,2,    0.779,   2,    0.508,   2,    0.041,   2,    1.700,   2,     0.08,   2,   2151.2,2,   2291.0,2,  -1.0541
  74JC19960720,   GNS,    32,  1,      5,2,19960801, 915, 75.0000,   1.0200, 3763,   2519.4,  -0.9610,  34.8940,2,  34.9040,2,    309.6,2,    10.73,2,    17.76,2,     1.02,2,    0.748,   2,    0.392,   2,    0.033,   2,    1.804,   2,     0.07,   2,   2150.4,2,   2284.0,2,  -1.0875
  74JC19960720,   GNS,    32,  1,      4,2,19960801, 915, 75.0000,   1.0200, 3763,   3028.6,  -0.9720,  34.8910,2,  34.9040,2,    310.4,2,    10.93,2,    17.66,2,     1.01,2,    0.685,   2,    0.468,   2,    0.035,   2,    1.771,   2,     0.05,   2,   2150.3,2,   2284.0,2,  -1.1369
  74JC19960720,   GNS,    32,  1,      3,2,19960801, 915, 75.0000,   1.0200, 3763,   3435.6,  -0.9680,  34.8890,2,  34.9040,2,    300.0,3,    11.22,2,    17.66,2,     0.99,2,    0.674,   2,    0.355,   2,    0.031,   2,    1.947,   2,     0.04,   2,   2150.7,2,   2292.0,2,  -1.1667
  74JC19960720,   GNS,    32,  1,      1,2,19960801, 915, 75.0000,   1.0200, 3763,   3753.4,  -0.9380,  34.8860,2,  34.8995,2,    308.7,2,    11.22,2,    17.46,2,     0.99,2,    0.663,   2,    0.433,   2,    0.033,   2,    1.890,   2,    0.075,   2,   2149.5,2,   2288.0,2,  -1.1656
  74JC19960720,   GNS,    33,  1,     24,2,19960801,1535, 75.0000,  -1.5200, 3722,      0.7,   5.9820,  33.8240,2,  33.8920,2,    321.3,2,     0.29,2,     2.54,2,     0.17,2,    4.935,   2,    2.507,   2,    0.437,   2,    6.474,   2,     1.31,   2,   2043.2,2,   2233.0,2,   5.9819
  74JC19960720,   GNS,    33,  1,     23,2,19960801,1535, 75.0000,  -1.5200, 3722,      4.9,   5.1360,  34.1040,2,  34.1270,2,    340.4,2,     0.29,2,     3.32,2,     0.21,2,    5.003,   2,    2.374,   2,    0.453,   2,    6.445,   2,     1.32,   2,   2058.1,2,   2251.0,2,   5.1356
  74JC19960720,   GNS,    33,  1,     22,2,19960801,1535, 75.0000,  -1.5200, 3722,     12.9,   3.5940,  34.1520,2,  34.3900,2,    383.9,2,     0.49,2,     4.68,2,     0.30,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.44,   2,   2067.3,2,   2270.0,2,   3.5932
  74JC19960720,   GNS,    33,  1,     21,2,19960801,1535, 75.0000,  -1.5200, 3722,     24.6,  -1.0370,  34.6670,2,  34.6900,2,    391.3,2,     3.61,2,     9.27,2,     0.60,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.46,   2,   2107.9,2,   2276.0,2,  -1.0377
  74JC19960720,   GNS,    33,  1,     20,2,19960801,1535, 75.0000,  -1.5200, 3722,     46.1,  -0.7030,  34.7880,2,  34.7900,2,    353.9,2,     4.78,2,    12.68,2,     0.78,2,    5.468,   2,    2.736,   2,    0.433,   2,    6.984,   2,     1.29,   2,   2136.8,2,   2281.0,2,  -0.7044
  74JC19960720,   GNS,    33,  1,     19,2,19960801,1535, 75.0000,  -1.5200, 3722,     70.7,  -0.3250,  34.8090,2,  34.8240,2,    333.9,2,     5.85,2,    14.73,2,     0.85,2,    4.920,   2,    2.198,   2,    0.375,   2,    6.239,   2,     1.29,   2,   2146.7,2,   2277.0,2,  -0.3274
  74JC19960720,   GNS,    33,  1,     18,2,19960801,1535, 75.0000,  -1.5200, 3722,     96.1,  -0.5770,  34.8210,2,  34.8500,2,    332.2,2,     6.05,2,    15.02,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.09,   2,   2148.6,2,   2281.0,2,  -0.5800
  74JC19960720,   GNS,    33,  1,     17,2,19960801,1535, 75.0000,  -1.5200, 3722,    120.9,  -0.6220,  34.8420,2,  34.8610,2,    332.2,2,     6.24,2,    15.32,2,     0.88,2,    4.515,   2,    1.951,   2,    0.341,   2,    5.890,   2,     1.07,   2,   2149.1,2,   2276.0,2,  -0.6258
  74JC19960720,   GNS,    33,  1,     16,2,19960801,1535, 75.0000,  -1.5200, 3722,    146.2,  -0.5330,  34.8550,2,  34.8750,2,    331.3,2,     6.34,2,    15.41,2,     0.88,2,    4.525,   2,    2.081,   2,    0.354,   2,    5.794,   2,     1.04,   2,   2149.6,2,   2282.0,2,  -0.5377
  74JC19960720,   GNS,    33,  1,     15,2,19960801,1535, 75.0000,  -1.5200, 3722,    196.4,  -0.6540,  34.8630,2,  34.8810,2,    331.3,2,     6.54,2,    15.71,2,     0.89,2,    4.426,   2,    1.990,   2,    0.318,   2,    5.801,   2,     1.08,   2,   2150.1,2,   2285.0,2,  -0.6602
  74JC19960720,   GNS,    33,  1,     14,2,19960801,1535, 75.0000,  -1.5200, 3722,    246.0,  -0.6420,  34.8680,2,  34.8850,2,    335.2,2,     6.63,2,    15.71,2,     0.90,2,    4.360,   2,    2.251,   2,    0.351,   2,    5.528,   2,     1.01,   2,   2152.1,2,   2280.0,2,  -0.6500
  74JC19960720,   GNS,    33,  1,     13,2,19960801,1535, 75.0000,  -1.5200, 3722,    296.6,  -0.7460,-999.0000,9,  34.8830,2,    331.3,2,     7.02,2,    14.15,3,     0.93,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.02,   2,   2154.0,2,   2281.0,2,  -0.7555
  74JC19960720,   GNS,    33,  1,     12,2,19960801,1535, 75.0000,  -1.5200, 3722,    397.4,  -0.8230,  34.8650,2,  34.8830,2,    331.3,2,     6.83,2,    15.71,2,     0.90,2,    4.383,   2,    2.020,   2,    0.347,   2,    5.551,   2,     0.99,   2,   2155.5,2,   2283.0,2,  -0.8358
  74JC19960720,   GNS,    33,  1,     11,2,19960801,1535, 75.0000,  -1.5200, 3722,    497.3,  -0.8750,  34.8640,2,  34.8810,2,    331.3,2,     6.63,2,    15.90,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,        1,   2,   2153.9,2,   2283.0,2,  -0.8913
  74JC19960720,   GNS,    33,  1,     10,2,19960801,1535, 75.0000,  -1.5200, 3722,    749.7,  -0.9080,  34.8650,2,  34.8830,2,    331.3,2,     6.73,2,    16.00,2,     0.92,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,        1,   2,   2154.2,2,   2279.0,2,  -0.9341
  74JC19960720,   GNS,    33,  1,      9,2,19960801,1535, 75.0000,  -1.5200, 3722,   1001.3,  -0.9100,  34.8650,2,  34.8840,2,    337.4,2,     7.02,2,    16.00,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   2155.6,2,   2283.0,2,  -0.9472
  74JC19960720,   GNS,    33,  1,      8,2,19960801,1535, 75.0000,  -1.5200, 3722,   1253.8,  -0.9110,  34.8670,2,  34.8860,2,    330.0,2,     7.02,2,    16.00,2,     0.91,2,    4.007,   2,    1.860,   2,    0.323,   2,    4.992,   2,      0.9,   2,   2153.2,2,   2283.0,2,  -0.9604
  74JC19960720,   GNS,    33,  1,      7,2,19960801,1535, 75.0000,  -1.5200, 3722,   1506.4,  -0.7900,  34.8820,2,  34.9020,2,    308.7,2,     8.78,2,    16.98,2,     0.95,2,    1.931,   2,    0.886,   2,    0.133,   2,    2.995,   2,     0.34,   2,   2156.3,2,   2291.0,2,  -0.8543
  74JC19960720,   GNS,    33,  1,      6,2,19960801,1535, 75.0000,  -1.5200, 3722,   1759.5,  -0.8230,  34.8900,2,  34.9070,2,    303.5,2,     9.66,2,    17.37,2,     0.98,2,    1.119,   2,    0.449,   2,    0.071,   2,    1.973,   2,     0.16,   2,   -999.0,9,   2287.0,2,  -0.9016
  74JC19960720,   GNS,    33,  1,      5,2,19960801,1535, 75.0000,  -1.5200, 3722,   2012.9,  -0.8870,  34.8900,2,  34.9070,2,    303.9,2,    10.05,2,    17.56,2,     0.98,2,    0.979,   2,    0.481,   2,    0.044,   2,    2.016,   2,     0.15,   2,   2152.1,2,   2286.0,2,  -0.9804
  74JC19960720,   GNS,    33,  1,      4,2,19960801,1535, 75.0000,  -1.5200, 3722,   2520.5,  -0.9430,  34.8900,2,  34.9070,2,    305.6,2,    10.54,2,    18.05,2,     0.99,2,    0.783,   2,    0.315,   2,    0.036,   2,    1.652,   2,     0.09,   2,   2158.5,2,   2288.0,2,  -1.0699
  74JC19960720,   GNS,    33,  1,      3,2,19960801,1535, 75.0000,  -1.5200, 3722,   3028.8,  -0.9650,  34.8870,2,  34.9040,2,    307.0,2,    10.93,2,    17.66,2,     1.01,2,    0.712,   2,    0.372,   2,    0.021,   2,    1.917,   2,     0.08,   2,   2155.5,2,   2272.0,2,  -1.1300
  74JC19960720,   GNS,    33,  1,      1,2,19960801,1535, 75.0000,  -1.5200, 3722,   3711.7,  -0.9480,  34.8840,2,  34.9015,2,    311.7,2,    11.41,2,    17.56,2,     0.98,2,    0.672,   2,    0.307,   2,    0.030,   2,    1.860,   2,     0.08,   2,   2157.4,2,   2283.0,2,  -1.1716
  74JC19960720,   GNS,    34,  1,     24,2,19960801,2045, 74.7500,  -2.0000, 3665,      1.7,   6.0710,  33.4870,2,  33.5030,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.28,   2,   -999.0,9,   -999.0,9,   6.0709
  74JC19960720,   GNS,    34,  1,     23,2,19960801,2045, 74.7500,  -2.0000, 3665,      6.9,   5.8520,  33.6400,2,  33.6170,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.29,   2,   -999.0,9,   -999.0,9,   5.8514
  74JC19960720,   GNS,    34,  1,     22,2,19960801,2045, 74.7500,  -2.0000, 3665,     17.8,   3.7630,  33.9230,2,  33.8570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.36,   2,   -999.0,9,   -999.0,9,   3.7618
  74JC19960720,   GNS,    34,  1,     21,2,19960801,2045, 74.7500,  -2.0000, 3665,     27.7,  -0.2490,  34.5710,2,  34.6050,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.47,   2,   -999.0,9,   -999.0,9,  -0.2499
  74JC19960720,   GNS,    34,  1,     20,2,19960801,2045, 74.7500,  -2.0000, 3665,     47.7,  -1.2330,  34.6920,2,  34.7110,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      1.5,   2,   -999.0,9,   -999.0,9,  -1.2342
  74JC19960720,   GNS,    34,  1,     19,2,19960801,2045, 74.7500,  -2.0000, 3665,     70.4,  -0.9660,  34.7590,2,  34.7810,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.41,   2,   -999.0,9,   -999.0,9,  -0.9680
  74JC19960720,   GNS,    34,  1,     18,2,19960801,2045, 74.7500,  -2.0000, 3665,     98.8,  -0.8250,  34.8120,2,  34.8230,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      1.2,   2,   -999.0,9,   -999.0,9,  -0.8279
